#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:concatenate" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:concatenate" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:concatenate" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:concatenate" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.concatenate" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:concatenate" name="distribution" x="@BDBirthRate.t:concatenate">
#            <Uniform id="Uniform.3" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:concatenate" name="distribution" x="@BDDeathRate.t:concatenate">
#            <Uniform id="Uniform.4" name="distr"/>
#        </prior>
#        <prior id="ClockPrior.c:concatenate" name="distribution">
#            <parameter id="clockRate.c:concatenate" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <distribution id="All.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:concatenate">
#            <taxonset id="All" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="bce" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="cdf" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="ebw" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="ecr" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="pae" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="pau" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="rrc" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="sau" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="seo" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="stm" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.5" lower="2801.0" name="distr" offset="3634.0" upper="Infinity"/>
#        </distribution>
#        <distribution id="ES.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:concatenate">
#            <taxonset id="ES" spec="beast.evolution.alignment.TaxonSet">
#                <taxon idref="ebw"/>
#                <taxon idref="ecr"/>
#                <taxon idref="seo"/>
#                <taxon idref="stm"/>
#            </taxonset>
#            <Uniform id="Uniform.6" lower="57.0" name="distr" offset="176.0" upper="Infinity"/>
#        </distribution>
#        <distribution id="Firmicute.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:concatenate">
#            <taxonset id="Firmicute" spec="beast.evolution.alignment.TaxonSet">
#                <taxon idref="bce"/>
#                <taxon idref="cdf"/>
#                <taxon idref="sau"/>
#            </taxonset>
#            <Uniform id="Uniform.7" lower="2587.0" name="distr" offset="3352.0" upper="Infinity"/>
#        </distribution>
#        <distribution id="proteobacteria.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:concatenate">
#            <taxonset id="proteobacteria" spec="beast.evolution.alignment.TaxonSet">
#                <taxon idref="ebw"/>
#                <taxon idref="ecr"/>
#                <taxon idref="rrc"/>
#                <taxon idref="seo"/>
#                <taxon idref="stm"/>
#            </taxonset>
#            <Uniform id="Uniform.8" lower="2801.0" name="distr" offset="3634.0" upper="Infinity"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@concatenate" id="treeLikelihood.concatenate" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:concatenate">
#            <siteModel id="SiteModel.s:concatenate" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:concatenate" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:concatenate" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:concatenate" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:concatenate" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:concatenate" id="StrictClock.c:concatenate" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.concatenate	TreeHeight	BirthDeath	BDBirthRate	BDDeathRate	monophyletic(ES)	logP(mrca(ES))	mrca.age(ES)	monophyletic(Firmicute)	logP(mrca(Firmicute))	mrca.age(Firmicute)	monophyletic(proteobacteria)	logP(mrca(proteobacteria))	mrca.age(proteobacteria)	monophyletic(All)	logP(mrca(All))	mrca.age(All)	clockRate
35000	-81433.67633203574	-81336.4698782743	-97.20645376143021	-81336.4698782743	16307.481823115659	-90.29869848244807	8.896083935372056E-5	0.034760583863475476	1	0.0	355.60577410720384	1	0.0	11253.147525225679	0	0.0	15653.653095896676	0	0.0	16307.481823115659	2.927514203248883E-5
36000	-81432.50153278347	-81336.3415473183	-96.15998546517531	-81336.3415473183	16184.806510551229	-89.25223018619317	5.435963949424777E-5	0.732168613333823	1	0.0	352.367763101754	1	0.0	11124.474668574929	0	0.0	15553.255678477732	0	0.0	16184.806510551229	2.9290604797432644E-5
37000	-81434.34346887584	-81338.67229236448	-95.67117651136233	-81338.67229236448	13346.056255897352	-88.7634212323802	1.2102562691825692E-4	0.8721309868421137	1	0.0	318.0983048299429	1	0.0	9182.343576637219	0	0.0	12743.122770611672	0	0.0	13346.056255897352	3.5776025686618066E-5
38000	-81426.12806209584	-81334.07990616675	-92.0481559290899	-81334.07990616675	10423.233130207838	-85.14040065010776	9.443155484568028E-5	0.8371488050471235	1	0.0	250.77613010476975	1	0.0	7117.206390802304	0	0.0	9789.315072486783	0	0.0	10423.233130207838	4.5487154405201346E-5
39000	-81443.08032977345	-81336.22635873746	-106.85397103599593	-81336.22635873746	52648.75958046604	-99.94621575701379	2.5042199511175923E-5	0.5423494164077192	1	0.0	1341.9287771916497	1	0.0	35754.529035041036	0	0.0	50460.02161079954	0	0.0	52648.75958046604	9.094770111233957E-6
40000	-81436.12071537989	-81338.78360987904	-97.33710550084774	-81338.78360987904	15701.135452403594	-90.4293502218656	1.6597778791326107E-4	0.5875220123373137	1	0.0	413.24557070759374	1	0.0	10648.220136033	0	0.0	14869.942442254733	0	0.0	15701.135452403594	2.9585103104040393E-5
41000	-81431.57037248861	-81336.80353823342	-94.76683425518596	-81336.80353823342	13500.499182828205	-87.85907897620382	1.11691062007408E-4	0.3869088216271912	1	0.0	303.7553271044731	1	0.0	9010.901417579878	0	0.0	13012.081081726066	0	0.0	13500.499182828205	3.549152310682535E-5
42000	-81432.8337293744	-81335.18511527326	-97.648614101139	-81335.18511527326	18288.846549644524	-90.74085882215687	1.0705502774565347E-4	0.20864548585981746	1	0.0	427.66625620373304	1	0.0	12735.589155946747	0	0.0	17082.5676803594	0	0.0	18288.846549644524	2.5816794267656293E-5
43000	-81435.14112626301	-81341.40223230142	-93.73889396159586	-81341.40223230142	11959.289176210943	-86.83113868261373	1.656515290075288E-4	0.47917201403154713	1	0.0	258.9074991206417	1	0.0	7979.935696094856	0	0.0	11563.33834142592	0	0.0	11959.289176210943	4.064572593268381E-5
44000	-81426.85580317835	-81334.05527755228	-92.80052562606481	-81334.05527755228	10196.675282967775	-85.89277034708267	2.3974295184441265E-4	0.06534695892034986	1	0.0	234.6118625058678	1	0.0	7054.81633826895	0	0.0	9692.206594001957	0	0.0	10196.675282967775	4.636693840410472E-5
45000	-81434.31617104361	-81337.81753387788	-96.49863716572494	-81337.81753387788	12989.080626830832	-89.5908818867428	7.845312842321099E-5	6.187183104851777E-4	0	0.0	323.6234113066012	1	0.0	8818.971315912246	0	0.0	12271.989263046735	0	0.0	12989.080626830832	3.6376390808506256E-5
46000	-81436.82939886862	-81337.24637057488	-99.58302829373471	-81337.24637057488	23851.01961627259	-92.67527301475258	5.033608784523871E-5	0.7310308107715963	1	0.0	560.0654780400096	1	0.0	16622.77205179639	0	0.0	22176.81278749774	0	0.0	23851.01961627259	1.9799913620969326E-5
47000	-81439.51423305969	-81337.38795423447	-102.12627882521373	-81337.38795423447	28741.355800166853	-95.2185235462316	2.4595762773507972E-5	0.6158619680731259	1	0.0	640.1338865376101	1	0.0	19643.387481703343	0	0.0	26475.91994548575	0	0.0	28741.355800166853	1.6704853207312067E-5
48000	-81431.32335920814	-81335.60493235139	-95.71842685675604	-81335.60493235139	12733.3277748473	-88.8106715777739	6.956327494038776E-5	0.9597753231396815	1	0.0	302.8628510537231	1	0.0	8636.853292690113	0	0.0	12128.940575250219	0	0.0	12733.3277748473	3.741857713577591E-5
49000	-81434.37178606557	-81338.65379973916	-95.71798632641409	-81338.65379973916	14319.123499140733	-88.81023104743196	1.2510548341066003E-4	0.7471178822337289	1	0.0	284.9684930297878	1	0.0	9811.35949511359	0	0.0	13680.674967423445	0	0.0	14319.123499140733	3.2712791294871466E-5
50000	-81430.34197515153	-81338.25506527635	-92.0869098751813	-81338.25506527635	9619.22668791187	-85.17915459619917	2.3411121508798592E-4	0.3403228160729059	1	0.0	244.55770457667137	1	0.0	6524.822956643766	1	0.0	9262.469244618298	0	0.0	9619.22668791187	4.9518595294635596E-5
51000	-81432.37688217388	-81334.50298495493	-97.8738972189421	-81334.50298495493	14568.658770303637	-90.96614193995997	2.3328562810758966E-4	0.4823970633436279	1	0.0	342.3592784423352	1	0.0	9765.940779146402	0	0.0	13860.926979962982	0	0.0	14568.658770303637	3.279710516258039E-5
52000	-81440.34833149715	-81340.38995438974	-99.9583771074092	-81340.38995438974	21776.0827557989	-93.05062182842707	6.286536044907615E-5	0.044307606887472394	0	0.0	462.3183850400376	1	0.0	15594.780037787381	0	0.0	20253.278443216877	0	0.0	21776.0827557989	2.1985785676887163E-5
53000	-81433.35069540994	-81339.75292584121	-93.59776956872949	-81339.75292584121	12329.30038894476	-86.69001428974735	1.0709728680146155E-4	0.703595948276858	1	0.0	285.4215108235266	1	0.0	8602.813112186832	0	0.0	11212.832660253507	0	0.0	12329.30038894476	3.87799350480727E-5
54000	-81435.3989683835	-81338.37534335433	-97.02362502916942	-81338.37534335433	15688.742491221241	-90.11586975018729	1.7324795345460844E-4	0.2903111144352894	1	0.0	401.0551851773725	1	0.0	10889.474654094362	0	0.0	14569.0313298116	0	0.0	15688.742491221241	3.0438417674760587E-5
55000	-81433.69841272011	-81337.04145658441	-96.65695613570372	-81337.04145658441	15294.28893813137	-89.74920085672159	1.5833722261553252E-4	0.571256053009429	1	0.0	353.7618925950863	1	0.0	10589.193152191567	0	0.0	14430.25200794953	0	0.0	15294.28893813137	3.0917028527726536E-5
56000	-81436.23134855316	-81338.83450771077	-97.39684084240314	-81338.83450771077	17451.93560646711	-90.489085563421	8.647736991843627E-5	0.17237685154852925	1	0.0	417.0141307343859	1	0.0	11847.835000489084	0	0.0	16575.322029703868	0	0.0	17451.93560646711	2.7127966094813787E-5
57000	-81432.4050527982	-81336.08216429754	-96.32288850067137	-81336.08216429754	16020.398756822287	-89.41513322168923	1.1820121461800437E-4	0.3036830094753864	1	0.0	392.99866659290905	1	0.0	10725.201405664659	0	0.0	14918.438696396075	0	0.0	16020.398756822287	3.0087253059145137E-5
58000	-81433.49420065599	-81336.87827158674	-96.61592906924135	-81336.87827158674	17010.940907855616	-89.70817379025921	3.7355557683422314E-5	0.8038521177771271	1	0.0	450.61999214766774	1	0.0	11567.962478129786	0	0.0	16335.502087303876	0	0.0	17010.940907855616	2.774574640664818E-5
59000	-81431.54869019103	-81334.91940500101	-96.62928519001542	-81334.91940500101	16929.95565222138	-89.72152991103329	6.422912400511976E-5	0.5989624326975039	1	0.0	431.23289053113615	1	0.0	11543.016179140704	0	0.0	15804.435460109913	0	0.0	16929.95565222138	2.8282782571979286E-5
60000	-81443.27369047912	-81336.36780954961	-106.90588092951324	-81336.36780954961	47021.67011118785	-99.99812565053111	4.004515404518588E-5	0.805932082441267	1	0.0	1173.9619559754692	1	0.0	32753.181635590445	0	0.0	43570.54876493893	0	0.0	47021.67011118785	9.99638287799833E-6
61000	-81431.61962544423	-81334.47862381392	-97.14100163030535	-81334.47862381392	16252.885162770708	-90.23324635132322	1.3069903783015756E-4	0.7070154534255197	1	0.0	380.9496735952941	1	0.0	11091.025811003217	0	0.0	15381.893928046493	0	0.0	16252.885162770708	2.8924112525955716E-5
62000	-81431.64278609163	-81334.33583474434	-97.30695134728663	-81334.33583474434	16862.446647518325	-90.39919606830449	7.42607258077667E-5	0.26980593155117105	1	0.0	407.30403908757216	1	0.0	11387.721680688346	0	0.0	16222.75336512541	0	0.0	16862.446647518325	2.822407602956357E-5
63000	-81432.66046429446	-81335.1204888718	-97.53997542264617	-81335.1204888718	16739.77775246255	-90.63222014366403	1.5639171757011512E-4	0.3930092345122944	1	0.0	362.0608590590856	1	0.0	11687.802937111937	0	0.0	15629.418890852161	0	0.0	16739.77775246255	2.8100684178887575E-5
64000	-81438.17310753907	-81334.21379778109	-103.9593097579735	-81334.21379778109	38163.781650533216	-97.05155447899136	2.1265230134830633E-5	0.7143787269385937	1	0.0	798.0536098319642	1	0.0	26240.786774304564	0	0.0	36103.457552700726	0	0.0	38163.781650533216	1.248430940909764E-5
65000	-81439.61511101466	-81336.34519814746	-103.26991286719124	-81336.34519814746	32730.154453769715	-96.3621575882091	1.1191633269604002E-5	0.8319706253386322	1	0.0	729.8803041611076	1	0.0	22512.8869118518	0	0.0	31057.884213011926	0	0.0	32730.154453769715	1.4645767760326314E-5
66000	-81428.92399768453	-81333.43767399035	-95.48632369417253	-81333.43767399035	14517.911176659354	-88.57856841519039	6.400040256927842E-5	0.6065762204137869	1	0.0	313.63703439463785	1	0.0	9847.338272150218	0	0.0	13895.608581139173	0	0.0	14517.911176659354	3.274196726553451E-5
67000	-81438.3388733612	-81338.78702523229	-99.55184812890245	-81338.78702523229	21584.45246405534	-92.64409284992031	6.982360446506452E-5	0.0949246127101193	1	0.0	488.623976102801	1	0.0	15345.58230395117	0	0.0	19960.15230317487	0	0.0	21584.45246405534	2.2067130940784556E-5
68000	-81437.99816575574	-81336.71941102816	-101.27875472758039	-81336.71941102816	23559.108113130416	-94.37099944859825	8.841296301645414E-5	0.826564614076925	1	0.0	546.3786132036096	1	0.0	16218.463174466697	0	0.0	22387.145499500977	0	0.0	23559.108113130416	2.0107680509717644E-5
69000	-81436.14332593506	-81336.17448244759	-99.96884348746414	-81336.17448244759	25238.884298876907	-93.061088208482	3.185382734179961E-5	0.8284842815678171	0	0.0	630.003048426518	1	0.0	17046.21612393823	0	0.0	23755.471329550484	0	0.0	25238.884298876907	1.8749708547479562E-5
70000	-81433.56692121428	-81337.50617241689	-96.06074879738564	-81337.50617241689	14439.12894552768	-89.1529935184035	3.831404439827581E-5	0.7004891329011931	1	0.0	308.41338575464755	1	0.0	9804.290498857805	0	0.0	13760.239617644995	0	0.0	14439.12894552768	3.33238389588819E-5
71000	-81431.04885172342	-81338.08359407907	-92.9652576443488	-81338.08359407907	11472.410986585817	-86.05750236536666	1.1192653092759708E-4	0.7285031692497315	1	0.0	286.9360720219631	1	0.0	7849.563508254441	0	0.0	10532.067874878963	0	0.0	11472.410986585817	4.1705836790210584E-5
72000	-81435.93678881347	-81335.5570581695	-100.37973064396769	-81335.5570581695	24292.466941027542	-93.47197536498555	8.608752164267101E-5	0.02909520558297279	1	0.0	574.7235545101599	1	0.0	16870.70484278053	0	0.0	22440.840708825024	0	0.0	24292.466941027542	1.9656979882749068E-5
73000	-81434.20054911704	-81338.66830955197	-95.532239565067	-81338.66830955197	13505.657487923076	-88.62448428608486	2.072501104833715E-5	0.8624668261136629	1	0.0	349.05994129419366	1	0.0	9267.343778888573	0	0.0	12727.719833941463	0	0.0	13505.657487923076	3.43556553544741E-5
74000	-81432.91140892016	-81338.5901547618	-94.32125415836374	-81338.5901547618	12567.8776258735	-87.4134988793816	1.4136050752417814E-4	0.7072201540594548	0	0.0	267.36350308179607	0	0.0	8560.029114869016	0	0.0	12029.805724891256	0	0.0	12567.8776258735	3.853234168291646E-5
75000	-81432.27431891937	-81337.43656279717	-94.83775612220063	-81337.43656279717	14243.068952081392	-87.9300008432185	9.394763209061325E-5	0.62386257518304	1	0.0	327.9035171562701	1	0.0	9555.651407581188	0	0.0	13133.511797384894	0	0.0	14243.068952081392	3.391571669391275E-5
76000	-81430.8620027355	-81339.11984420005	-91.74215853546038	-81339.11984420005	9912.008750177174	-84.83440325647824	7.933133558533515E-5	0.7583206516389267	1	0.0	245.72882095796865	1	0.0	7034.140026062962	0	0.0	9172.4253737695	0	0.0	9912.008750177174	4.786092851351534E-5
77000	-81439.6006599087	-81338.70620765901	-100.89445224969135	-81338.70620765901	24218.65051001859	-93.98669697070922	9.404934520899806E-5	0.7152973373870961	1	0.0	521.1329380893799	1	0.0	15882.165687004916	0	0.0	22991.563144739823	0	0.0	24218.65051001859	2.002873709116239E-5
78000	-81434.44833684884	-81336.52686672499	-97.92147012384719	-81336.52686672499	18467.444201460763	-91.01371484486505	7.613236854750214E-5	0.2552214504775939	1	0.0	436.1727919480641	1	0.0	12636.219412925811	0	0.0	17739.838426450107	0	0.0	18467.444201460763	2.5608621792553585E-5
79000	-81433.67202158777	-81333.96801048925	-99.70401109852315	-81333.96801048925	22410.256030711036	-92.79625581954102	5.920577653051379E-5	0.27854430104681155	1	0.0	568.9483171886523	1	0.0	15215.740630478793	0	0.0	21183.92692405293	0	0.0	22410.256030711036	2.1321784812832846E-5
80000	-81428.29824963989	-81335.03048069787	-93.26776894202314	-81335.03048069787	11771.007615356864	-86.360013663041	8.063193640494628E-5	0.86296439921511	0	0.0	297.27007391977105	1	0.0	7907.450909958193	0	0.0	11187.913742998036	0	0.0	11771.007615356864	4.0301537781613674E-5
81000	-81428.8833243591	-81334.0061141931	-94.87721016601168	-81334.0061141931	12765.454123161713	-87.96945488702954	1.814153580041946E-4	0.5459378622570952	1	0.0	293.7731781299428	1	0.0	8647.441415286652	0	0.0	12136.474929953454	0	0.0	12765.454123161713	3.7492799530517726E-5
82000	-81434.89065082779	-81336.18717273389	-98.70347809390658	-81336.18717273389	21742.300685459453	-91.79572281492445	3.492238034120348E-5	0.8046407219211086	1	0.0	487.2707003175383	1	0.0	15208.523331807439	0	0.0	20347.976896804936	0	0.0	21742.300685459453	2.1679040585146765E-5
83000	-81429.078665483	-81335.6343927456	-93.4442727374026	-81335.6343927456	10677.58825551424	-86.53651745842046	2.3428913106735585E-4	0.44729717454641954	1	0.0	245.42226186943282	1	0.0	7496.013535833911	0	0.0	10136.8942173498	0	0.0	10677.58825551424	4.4247156386078964E-5
84000	-81431.16784002693	-81336.32843986605	-94.8394001608793	-81336.32843986605	13849.449459608088	-87.93164488189716	9.650709139473464E-5	0.7785053825069612	1	0.0	337.4303321432406	1	0.0	9259.900046207167	0	0.0	13120.465420300396	0	0.0	13849.449459608088	3.4232210462973404E-5
85000	-81430.14311353271	-81334.00631129715	-96.13680223556715	-81334.00631129715	13680.083488150758	-89.22904695658501	6.054785522408011E-5	0.4012434997683114	1	0.0	299.5731967745585	1	0.0	9324.429497748284	0	0.0	12872.621612250807	0	0.0	13680.083488150758	3.454796835884646E-5
86000	-81427.64289305106	-81335.19523043795	-92.447662613113	-81335.19523043795	10500.160742332035	-85.53990733413086	1.0506221315578391E-4	0.5660741258841182	1	0.0	261.9490150110531	1	0.0	7020.847807417892	0	0.0	10049.877833543229	0	0.0	10500.160742332035	4.5331739181668955E-5
87000	-81432.1593140118	-81335.41891054624	-96.74040346556356	-81335.41891054624	16139.20827226097	-89.83264818658142	1.2713176973288217E-4	0.03703208344790966	1	0.0	388.9125133929794	1	0.0	11234.926306813557	0	0.0	15226.944657701371	0	0.0	16139.20827226097	2.886842313007067E-5
88000	-81429.64388835889	-81333.94689266951	-95.69699568937376	-81333.94689266951	14772.065533775916	-88.78924041039163	8.499236762151632E-5	0.42903469165924685	1	0.0	356.04524931520854	1	0.0	9957.66038854146	0	0.0	14074.797652637419	0	0.0	14772.065533775916	3.197675404093565E-5
89000	-81449.52882672352	-81335.06262517931	-114.46620154419912	-81335.06262517931	121050.11619162705	-107.55844626521699	9.867198779926063E-6	0.5012914798522796	1	0.0	2946.948341638065	1	0.0	82091.09898297083	0	0.0	112574.51551499972	0	0.0	121050.11619162705	3.946262630904546E-6
90000	-81442.22227976627	-81334.15646774671	-108.06581201955873	-81334.15646774671	54392.29638791628	-101.1580567405766	2.4806369544138508E-5	0.11401041477535401	1	0.0	1260.2288473877736	1	0.0	37083.03318992432	0	0.0	52369.073456069935	0	0.0	54392.29638791628	8.7529412626272E-6
91000	-81433.78248383485	-81334.28461081958	-99.49787301526196	-81334.28461081958	22526.922320866073	-92.59011773627982	4.633732070608567E-5	0.5338869380742667	1	0.0	490.2047393113485	1	0.0	15608.626825328432	0	0.0	21429.80532623575	0	0.0	22526.922320866073	2.09146797961309E-5
92000	-81432.82982634452	-81337.7527909351	-95.07703540941303	-81337.7527909351	13110.339433037621	-88.16928013043089	1.6020777260403044E-4	0.6277048542086103	1	0.0	313.2542943514598	1	0.0	9141.246445997844	0	0.0	12262.740678072072	0	0.0	13110.339433037621	3.609720581284316E-5
93000	-81427.68766203584	-81334.59830791963	-93.08935411620767	-81334.59830791963	10135.621604921986	-86.18159883722554	2.677183925427272E-4	0.3724280391488919	1	0.0	245.6502777875905	1	0.0	6892.799220766893	0	0.0	9363.666551631733	0	0.0	10135.621604921986	4.696705324327705E-5
94000	-81425.68499702406	-81333.71369652078	-91.9713005032808	-81333.71369652078	10063.462324821056	-85.06354522429866	1.128812402029768E-4	0.8469231296361003	1	0.0	243.5026195829773	1	0.0	6797.419156679718	0	0.0	9527.854536563946	0	0.0	10063.462324821056	4.682047124734564E-5
95000	-81427.3827894208	-81334.49262896352	-92.89016045727605	-81334.49262896352	11231.67620698566	-85.98240517829392	9.485827411065714E-5	0.8245064388800036	1	0.0	265.4949063285865	1	0.0	7763.627239812275	0	0.0	10738.978311968422	0	0.0	11231.67620698566	4.1846536414928364E-5
96000	-81441.53185339368	-81337.37931814638	-104.15253524729802	-81337.37931814638	35837.65319086452	-97.24477996831588	6.915329159298409E-5	0.10571798072257377	1	0.0	949.3001491985857	1	0.0	24645.175258247004	0	0.0	34080.95804435212	0	0.0	35837.65319086452	1.3283441275804307E-5
97000	-81428.30024918348	-81335.43711935275	-92.86312983072291	-81335.43711935275	10686.96117653347	-85.95537455174077	1.6835919656498324E-4	0.6585705561022552	1	0.0	246.31853206134667	1	0.0	7402.639337419034	1	0.0	10027.934785909434	0	0.0	10686.96117653347	4.4283839855876796E-5
98000	-81433.45747324947	-81338.61002210318	-94.8474511462849	-81338.61002210318	12767.462765770615	-87.93969586730276	1.1986964003804933E-4	0.04289225838396169	1	0.0	293.6250211140123	1	0.0	8658.391973495045	0	0.0	11985.231439142759	0	0.0	12767.462765770615	3.7439230639951783E-5
99000	-81436.66814614461	-81340.05283276498	-96.61531337963928	-81340.05283276498	15580.396015801924	-89.70755810065714	1.5021767370612497E-4	0.031213398370858642	1	0.0	342.13164523246024	1	0.0	10735.365129326528	0	0.0	14816.192307869705	0	0.0	15580.396015801924	3.0003892059899806E-5
100000	-81431.6961471536	-81335.95552107519	-95.74062607842424	-81335.95552107519	15156.401646102708	-88.8328707994421	9.332644482086944E-5	0.4493487251797663	1	0.0	349.6272956610935	1	0.0	10372.930063109383	0	0.0	14027.937768970947	0	0.0	15156.401646102708	3.17281972017368E-5
101000	-81431.800478993	-81339.02542558289	-92.77505341010234	-81339.02542558289	10458.826205756523	-85.86729813112021	1.6469878786879184E-4	0.11882892353941427	1	0.0	239.18569428404763	1	0.0	6966.5684270927795	0	0.0	9988.546979228895	0	0.0	10458.826205756523	4.498266588287936E-5
102000	-81431.60376967405	-81336.9521051256	-94.65166454844535	-81336.9521051256	12750.602038885885	-87.74390926946322	1.343373401617088E-4	0.08044271314206025	1	0.0	338.9253303036811	1	0.0	8818.3458791655	0	0.0	12287.852004104203	0	0.0	12750.602038885885	3.7135431451091355E-5
103000	-81430.59033656122	-81333.21815860436	-97.37217795686496	-81333.21815860436	17533.777485626226	-90.46442267788282	4.1029485852706174E-5	0.6705152158673575	1	0.0	385.4411936308853	1	0.0	11922.90820946604	0	0.0	16586.3563285893	0	0.0	17533.777485626226	2.7200771299451662E-5
104000	-81432.56636279656	-81338.46418476143	-94.10217803513137	-81338.46418476143	11086.2185274575	-87.19442275614924	2.2881074933179486E-4	0.5845020623193304	1	0.0	279.3567451667357	1	0.0	7602.266249826499	0	0.0	10504.542791674008	0	0.0	11086.2185274575	4.1767093519850936E-5
105000	-81428.34161173644	-81334.26448042829	-94.07713130815135	-81334.26448042829	10231.536375851836	-87.16937602916921	3.0682098357422404E-4	0.4277633105667256	1	0.0	249.53450318809277	1	0.0	7014.473676462798	0	0.0	9536.945504517751	0	0.0	10231.536375851836	4.6853632837686293E-5
106000	-81427.59482050847	-81335.37317338053	-92.22164712794138	-81335.37317338053	10068.938721726503	-85.31389184895924	1.707183305437184E-4	0.7159475349875971	1	0.0	236.9465346294098	1	0.0	6854.196242837	0	0.0	9456.855739646753	0	0.0	10068.938721726503	4.797629680533101E-5
107000	-81432.72707674452	-81339.0855400535	-93.64153669102163	-81339.0855400535	11541.844864083974	-86.73378141203949	1.8789445034706522E-4	0.36809412968413785	0	0.0	261.225659051827	1	0.0	8064.119511019231	0	0.0	10993.671777868254	0	0.0	11541.844864083974	4.138135261530297E-5
108000	-81428.60036979742	-81334.75931382904	-93.8410559683767	-81334.75931382904	11898.070593580827	-86.93330068939456	1.346390699929863E-4	0.2339554570615548	0	0.0	256.7729386225612	0	0.0	8101.264225571326	0	0.0	11314.522686403865	0	0.0	11898.070593580827	3.9399846103997913E-5
109000	-81445.48317199557	-81339.82350047509	-105.65967152047237	-81339.82350047509	42095.95612497348	-98.75191624149024	6.144052731880182E-5	0.33102826744024944	1	0.0	1028.6259209455593	1	0.0	28564.382734610637	0	0.0	39991.42275294797	0	0.0	42095.95612497348	1.1124775670522176E-5
110000	-81448.57781981741	-81332.82680792922	-115.751011888195	-81332.82680792922	133733.48511205573	-108.84325660921286	1.591380812440378E-5	0.5680693503612212	1	0.0	3052.9840948568944	1	0.0	91452.41108349556	0	0.0	126118.17510274787	0	0.0	133733.48511205573	3.5510359625846194E-6
111000	-81431.80010771916	-81334.00748973503	-97.7926179841335	-81334.00748973503	19189.3353821732	-90.88486270515136	7.29100023391005E-5	0.493552216444018	0	0.0	477.28852897347787	1	0.0	13041.731708742214	0	0.0	18095.614476765586	0	0.0	19189.3353821732	2.4673380261708005E-5
112000	-81427.56862937011	-81336.48917318782	-91.07945618230576	-81336.48917318782	9411.405623166322	-84.17170090332363	1.7414394517464853E-5	0.9667562173757225	1	0.0	244.2095236509521	1	0.0	6347.630922290769	0	0.0	8904.953301174904	0	0.0	9411.405623166322	5.0435919056309925E-5
113000	-81436.73084638597	-81336.21645639488	-100.51438999108875	-81336.21645639488	23222.829051838704	-93.60663471210661	8.284184256598713E-5	0.8109476200954084	0	0.0	495.49453538543503	1	0.0	15780.132574532892	0	0.0	21494.547066090938	0	0.0	23222.829051838704	2.063143972082867E-5
