node1	node2	score
b1421	b1883	1.85366133974281
b0435	b0662	1.85365575510717
b3931	b4055	1.85347572170731
b1250	b1252	1.8534712032555
b1709	b3336	1.85346094709269
b0407	b2514	1.85343195195373
b2534	b3394	1.85338064129938
b3826	b4346	1.8533618780068
b2470	b3095	1.85333057389179
b0469	b4375	1.85328785315504
b3012	b3923	1.8532612261753
b0175	b2474	1.8532392552076
b1020	b2531	1.85323426619478
b0337	b2518	1.85322337100614
b2420	b4203	1.85320900793387
b0534	b0535	1.85315889565391
b2266	b2666	1.85314998035735
b2555	b2828	1.85313386651653
b0118	b2280	1.85310905764241
b1723	b2672	1.85297249415715
b1045	b1889	1.85296284740538
b1536	b2465	1.85293331670385
b2241	b2507	1.85290321423207
b2989	b4382	1.85290119200731
b1332	b3165	1.8528380928681
b3474	b3522	1.85280121821551
b3988	b4201	1.85275003659392
b2534	b3393	1.85274227324548
b0435	b1108	1.85259981027051
b1717	b3736	1.85257291885317
b1612	b2524	1.85256899045215
b2066	b4147	1.85254884187738
b0560	b0579	1.85252959135505
b2536	b3380	1.8525270391783
b1319	b1365	1.85248955285454
b0931	b1246	1.85248174670862
b3159	b3960	1.85246965788561
b4316	b4328	1.85244249563073
b2151	b4088	1.85242779717634
b3323	b4203	1.85237323231638
b3165	b3297	1.85235287275834
b3012	b4187	1.85218564137731
b1481	b2602	1.85214868146269
b0430	b1451	1.85212684156898
b0419	b3098	1.85206837686539
b2246	b2968	1.85206254918888
b2307	b3941	1.85201936688937
b0635	b4375	1.85198958293798
b1565	b2383	1.85186437287095
b2409	b3482	1.85178859240374
b1428	b1469	1.85166770911559
b1199	b2168	1.85158323497981
b1837	b3003	1.85154068274087
b2567	b3230	1.85150078708498
b0431	b0598	1.85133995161801
b1235	b2266	1.8513027165926
b2312	b3983	1.85129432441987
b2224	b3140	1.85129004633621
b2477	b2517	1.85117187999452
b3044	b4273	1.85117009420531
b2149	b3958	1.85106442481513
b0558	b2111	1.85103328263349
b0074	b3011	1.85102300786068
b1782	b4052	1.85100457428122
b2913	b3213	1.850970175235
b0837	b3524	1.85096482698533
b0573	b2996	1.85089765933926
b2281	b3528	1.85087254013793
b2742	b4135	1.8508689513267
b0527	b4121	1.85083309852694
b0450	b3794	1.85073303304225
b1332	b4254	1.8506867127181
b3721	b4132	1.85062385947982
b1795	b1927	1.85061809193605
b2205	b2242	1.85056392427556
b1450	b1955	1.85053914488626
b2491	b4188	1.85053652262439
b3043	b3324	1.85048799204861
b2763	b2939	1.8504440500947
b0305	b2253	1.85044268939617
b0384	b0487	1.85041889154704
b0146	b4214	1.85038312256633
b0411	b3639	1.85037186669989
b0884	b3636	1.85031832210753
b2407	b4083	1.8502438352789
b0347	b1389	1.85022613994697
b0531	b4184	1.85021073199063
b0352	b1390	1.85020482867617
b2421	b4201	1.85017109728725
b1681	b4376	1.85016650129392
b1612	b1632	1.85009926336436
b0727	b0911	1.85003347774966
b1864	b1866	1.84998670453111
b2904	b3231	1.84987658933454
b2221	b3580	1.84985249190692
b2764	b3185	1.8498392395766
b0729	b2148	1.84970140900691
b2665	b3516	1.84967886235015
b0547	b2761	1.84967763298044
b1075	b4245	1.84967368069806
b2323	b4226	1.84960416103951
b2534	b4211	1.8495365274654
b0555	b4029	1.84952886610732
b0473	b0970	1.8495027720395
b1920	b3868	1.84946797465884
b0904	b2262	1.84936627239551
b1879	b1925	1.8492815251821
b3049	b4051	1.8492488832687
b1586	b1678	1.84922213577438
b2568	b3297	1.8492107728629
b1615	b1801	1.84919115505756
b1345	b3770	1.84907601497338
b2136	b2137	1.84903457544972
b0168	b0470	1.84899832703093
b3230	b3980	1.8489156071893
b1680	b3024	1.84884081513948
b1865	b1870	1.84880242067871
b1376	b1561	1.84876834351017
b0116	b2277	1.84873597125302
b0304	b3099	1.84871117867993
b0307	b0490	1.84870271091096
b1224	b2549	1.8486996794685
b1145	b1781	1.84863056441564
b2508	b3314	1.84857982444188
b2102	b4200	1.84856709858325
b0419	b2097	1.84843467804348
b0489	b2295	1.84841418144965
b1375	b1551	1.84839702930149
b1953	b3592	1.84829468025592
b1541	b4238	1.84829278237576
b2608	b3733	1.84824722010178
b1312	b4086	1.84818072747955
b1045	b1955	1.8481076904214
b0485	b2464	1.8480819220766
b1211	b3871	1.84807389903251
b1824	b2096	1.84803673062879
b2465	b3548	1.84801976575348
b2975	b4115	1.84801957244057
b1717	b4226	1.84801675252073
b2371	b2373	1.84797985389961
b1450	b3098	1.84793367359816
b1064	b3065	1.84790718714193
b0234	b3937	1.8478913169163
b0722	b4246	1.8478284303715
b1124	b4372	1.8478246966595
b3312	b3610	1.8478153910843
b0865	b2660	1.84777580161415
b3880	b3882	1.84771699731229
b2070	b2547	1.84757651210861
b0136	b3369	1.84756688481965
b2716	b2878	1.84756080739309
b1534	b3581	1.84751718093415
b2282	b3541	1.84744702423958
b1232	b3397	1.84742866412191
b1039	b4383	1.84742292235023
b0335	b3477	1.84741712863049
b0618	b2634	1.84738302200795
b1244	b1257	1.84737646860634
b1022	b1160	1.84733904114273
b0723	b3460	1.84733746807407
b4142	b4217	1.84726586141758
b3380	b3904	1.84713622114826
b1131	b1628	1.84712013316933
b1116	b1118	1.84706987154732
b2181	b3995	1.84705913417583
b0557	b2597	1.84687811333712
b0914	b1126	1.84685127145466
b0240	b3995	1.84685006385079
b3163	b3179	1.84681156378761
b0584	b1684	1.84678696090146
b1004	b1668	1.8467664787996
b3433	b3956	1.84665304212605
b1376	b3938	1.84662210319533
b0904	b0966	1.84659176192685
b1691	b2121	1.84658173501735
b1674	b2427	1.84652480058147
b0700	b2291	1.84650751579668
b3687	b4237	1.8462952132102
b0032	b3955	1.8462640992941
b1443	b3336	1.8461381772556
b1967	b3687	1.84612836625133
b1884	b1891	1.84609368132281
b0143	b0224	1.84595248933554
b1732	b1847	1.84594317925326
b1216	b1783	1.84590894290494
b3179	b3985	1.84589610846782
b1646	b3908	1.8458590715441
b1055	b2235	1.84584073124412
b1562	b2213	1.84582593832475
b1564	b3369	1.84577924982778
b1873	b4280	1.84574554654922
b3519	b3773	1.84563096299154
b0436	b1323	1.84561319271133
b2485	b2734	1.84560427672629
b1148	b4099	1.84557045882474
b3362	b4187	1.84556362162317
b1854	b2779	1.84553630020771
b3497	b3635	1.84550298858048
b2481	b3479	1.8454855803536
b1779	b3308	1.84547633123378
b2096	b2696	1.84547620314343
b0706	b3484	1.84543201386571
b1883	b4382	1.84541018984918
b1974	b3567	1.84537713589351
b0704	b2291	1.84527519861127
b0219	b1897	1.84523780026917
b1488	b3081	1.84522659163642
b1197	b1810	1.84521926928902
b1604	b3942	1.84516930991328
b1810	b3362	1.8451260889321
b2544	b4474	1.84505522297551
b4068	b4227	1.84501367175393
b3478	b4356	1.84500987265796
b3299	b3829	1.84500174497031
b1001	b2163	1.84498339667996
b3163	b3703	1.84495982306826
b2497	b3236	1.84494062886793
b1713	b3983	1.84489523755749
b1468	b1470	1.84486184124999
b0723	b0861	1.84482829372099
b0233	b0315	1.84481490930637
b3502	b3584	1.84480928681738
b2891	b3560	1.84478169888369
b0755	b1324	1.84477279278802
b0473	b0479	1.84476622832973
b0533	b2851	1.84472732533046
b1298	b2307	1.84469141776187
b2957	b3612	1.84467213431029
b1463	b1464	1.8446439972435
b1450	b1490	1.84462274589394
b0884	b3704	1.8446186348812
b1757	b2264	1.84460323181597
b2388	b2422	1.84458941268633
b0735	b1171	1.84457331943316
b2485	b3952	1.84453847350703
b0934	b2223	1.84452507837906
b0431	b3908	1.84445428692029
b1594	b3279	1.84444049772441
b1498	b2288	1.84441304633283
b0108	b0334	1.84438620820323
b0925	b1784	1.84432788369601
b2600	b2818	1.84430700810985
b1881	b1937	1.84423590503401
b3789	b4088	1.84419298610813
b2828	b3705	1.8441884467823
b3908	b4376	1.84413507064485
b1854	b2499	1.84409906536238
b2730	b4079	1.8440208320816
b2752	b3316	1.84399163079969
b0992	b2634	1.84388865864396
b0698	b2825	1.84386463737096
b2594	b3998	1.84384313028855
b0114	b1244	1.8437793619459
b0727	b3605	1.84370882387716
b1883	b1950	1.84368873355957
b1906	b3518	1.84367038070916
b1322	b1792	1.84357779361068
b1162	b2601	1.84357228453607
b3517	b3555	1.84355700842975
b2481	b4081	1.84351457324987
b0453	b2531	1.84345522734864
b2221	b3478	1.84343634918558
b0872	b1513	1.84342581697893
b1073	b4245	1.8434021869796
b1729	b3705	1.84339008668088
b0171	b0583	1.84331268201233
b1693	b2091	1.84324157051663
b3312	b3988	1.84323135410175
b1779	b3983	1.84322812020081
b0716	b2801	1.84321950069014
b3320	b3936	1.84321923038043
b3616	b4051	1.84308751322392
b0346	b2310	1.84302193451853
b0348	b3824	1.84302100155724
b2147	b2148	1.84301907169838
b0185	b3165	1.84300906872437
b3677	b3876	1.84300315720466
b1561	b2015	1.84300105943693
b2330	b4230	1.84293142662156
b1724	b4107	1.84288317187936
b0958	b1741	1.84280991576777
b2497	b3962	1.84274738376717
b4126	b4135	1.84271853204371
b0336	b1612	1.84266707816968
b0116	b1298	1.84266188217761
b2286	b2587	1.84265660319838
b0977	b3506	1.84263256767949
b4017	b4095	1.8426180138474
b1593	b2204	1.84261005256167
b2454	b3899	1.84255181453314
b3309	b3870	1.84247992407571
b0348	b3582	1.84244455292716
b2055	b2060	1.84239996508545
b2991	b2995	1.84238953768292
b2278	b3559	1.84235538058512
b1572	b2002	1.84235415553766
b0738	b2527	1.84232821784292
b1167	b4541	1.84229211275879
b1603	b4138	1.84224370730175
b2014	b2149	1.84224218530111
b1449	b1490	1.84216652737575
b4135	b4219	1.84211885862207
b0684	b4179	1.84210999139029
b0811	b2478	1.8421027538469
b0741	b3829	1.84209145336698
b3118	b3510	1.8419475127049
b1091	b2515	1.84194039200064
b1896	b3830	1.84187790615154
b0856	b3265	1.84185969741527
b0127	b2804	1.8418233443577
b1730	b3374	1.84179820451064
b1330	b3921	1.84176659924868
b2281	b3454	1.84172538753261
b2452	b3580	1.8415706798628
b1492	b3494	1.84154428257785
b2987	b3014	1.84151352928223
b1184	b2698	1.84148351160326
b1235	b1967	1.84147836069633
b0430	b1611	1.84145825817063
b3686	b4140	1.84144273636613
b0023	b1717	1.84132972577299
b1646	b2660	1.84114560770219
b2310	b3893	1.84110293088072
b0407	b3311	1.84098988656544
b3561	b3562	1.84097139023011
b0348	b2968	1.84096106533924
b3476	b3947	1.84090391926536
b0488	b0489	1.8408933589148
b1535	b3096	1.84084962972673
b1677	b4226	1.84084294624662
b3413	b3575	1.84082376790193
b1743	b4051	1.84070600699706
b1829	b3279	1.84069984518328
b0597	b1089	1.84069426271631
b0314	b1927	1.84063939027995
b0993	b1865	1.84063717864176
b2342	b4069	1.84061740746724
b0063	b2696	1.84061389726623
b0527	b3411	1.84060598017968
b1002	b2009	1.84057454121063
b3236	b4015	1.84055659488748
b1188	b4248	1.84055376742583
b1019	b1531	1.84050801208995
b0547	b2778	1.84048674875338
b1892	b1946	1.84048472330137
b3940	b4013	1.84046307155595
b0019	b4045	1.84042723773272
b1102	b2019	1.84040817782267
b0156	b0888	1.84040683896892
b0807	b4287	1.84036368773456
b0659	b2614	1.84031591904697
b1070	b1892	1.84031402031938
b2302	b3098	1.84030365729534
b0259	b3086	1.84027039273355
b1172	b1846	1.84026377199146
b2016	b2017	1.84023201728917
b2118	b4302	1.84023076268537
b0259	b4201	1.84020894787924
b2416	b2780	1.8401552770175
b0686	b2481	1.84008730156621
b0033	b3829	1.84008663182585
b2751	b2942	1.83999719114998
b0477	b1133	1.83994111614175
b0329	b4248	1.83979874219293
b2297	b3960	1.83968379880377
b1297	b2181	1.83967664826065
b1452	b3962	1.83967067979693
b0831	b2907	1.83966380286683
b0249	b0298	1.83963143462128
b1074	b1904	1.83943965173805
b0108	b4474	1.83943632326573
b2732	b3666	1.83939950375361
b0469	b1782	1.83934603069426
b0588	b2673	1.83931658110051
b2127	b2266	1.83926682383172
b0895	b3159	1.83924641349295
b2730	b3967	1.83923931150523
b1415	b4034	1.83923433211086
b4021	b4070	1.83921283252237
b1080	b1891	1.83918665031557
b0432	b3752	1.83917593474968
b2416	b3231	1.83916459387021
b1695	b2726	1.83913845833059
b3513	b4116	1.83911748132167
b0047	b4133	1.83905658275655
b1040	b1732	1.83905305562106
b1344	b1758	1.83895544730536
b1385	b2716	1.83893553863781
b3637	b4258	1.83891343885691
b2933	b2987	1.83890209456782
b1089	b1716	1.83886404028604
b1892	b1923	1.83885845093846
b0597	b4290	1.8388504648766
b3662	b3710	1.83883689125781
b2454	b4358	1.83879545450819
b2176	b3316	1.83877378584573
b1685	b4105	1.83872543074426
b0888	b3342	1.83869453496589
b2240	b3395	1.8386616482882
b1131	b2400	1.8386391170202
b2517	b3699	1.8386145610567
b1259	b3336	1.83861091375485
b2592	b4168	1.83854223433621
b0483	b0838	1.83847193413649
b1990	b3039	1.83844421857802
b1739	b2552	1.83844253749873
b0957	b3236	1.83839326301837
b2423	b3315	1.83836697036235
b0495	b1867	1.83829739822745
b1962	b4188	1.83826570659448
b1001	b1430	1.83825944047304
b3013	b3140	1.83824610535339
b1726	b1897	1.83821635408913
b2386	b2484	1.83821035532195
b2029	b2329	1.83818393726126
b4006	b4226	1.83812616769002
b1764	b4262	1.83802790710549
b3067	b3637	1.83795259258609
b0021	b0361	1.83786083682208
b2534	b4081	1.83782076229474
b1519	b4187	1.83780581400446
b1102	b1682	1.83772969350733
b2466	b3624	1.83767714454832
b0052	b1117	1.83767053260312
b0438	b3400	1.8375514186961
b1951	b3592	1.83752290103492
b0753	b2872	1.83744029159829
b3528	b3995	1.83741135192387
b1311	b2851	1.83740872514768
b2780	b3034	1.83739565210639
b2221	b2867	1.83738436676419
b0112	b0166	1.83728543072462
b0408	b0415	1.8371766011383
b2294	b2564	1.83713617456487
b2499	b3260	1.83708951158635
b0863	b1629	1.83707900111285
b2887	b4132	1.83707862310433
b2406	b2740	1.83699799292167
b1375	b2534	1.83695192640931
b3078	b4203	1.83693954366132
b0348	b0367	1.83686959297728
b0787	b2022	1.83686488694191
b0564	b0569	1.83685114101319
b0184	b3714	1.83682492264935
b3580	b4400	1.83680729702429
b2091	b2677	1.83679293412702
b0724	b2091	1.83677698305952
b0014	b0659	1.83671847961941
b1530	b1846	1.83671537480428
b0146	b1004	1.83669037118615
b0790	b1482	1.836680440211
b0929	b4400	1.83667540051359
b2002	b3214	1.8366529535955
b1082	b1742	1.8366468573743
b0334	b2246	1.8366395105103
b2098	b2866	1.83661265557184
b1296	b2308	1.8365883850578
b0312	b1488	1.83658098730015
b2994	b4152	1.83656621978287
b3165	b3955	1.83655514094275
b0474	b3317	1.83652509777983
b2637	b3324	1.83640460063766
b1757	b3321	1.83640327241671
b0492	b4032	1.8363928352997
b2643	b4332	1.83639250441948
b1286	b3294	1.83635662845042
b0314	b0803	1.83632888238334
b3403	b4201	1.83629654634577
b0677	b4112	1.83628042309992
b0152	b2676	1.83624709131376
b1079	b1891	1.83617869870869
b1216	b1953	1.83611333423096
b1386	b3944	1.83609831933748
b1076	b4316	1.83608467866486
b2484	b3395	1.83606666504053
b1929	b2309	1.83603318790372
b1309	b4086	1.83602568165569
b0462	b1743	1.83600253592809
b0650	b1611	1.83585012757262
b0531	b1873	1.83584773434785
b2775	b2882	1.8358359105335
b0016	b4384	1.83583451536046
b1732	b4135	1.83580618192999
b1091	b3302	1.83579063267271
b2799	b4299	1.8357709322756
b1009	b4100	1.83575734186822
b1051	b3537	1.83573630401976
b1061	b1777	1.8357025282761
b1587	b1751	1.83568407745255
b1226	b1541	1.83564795697324
b0334	b2740	1.83555745644535
b2420	b4201	1.83550307066154
b2534	b3801	1.83549530679151
b3691	b4080	1.83547202775069
b0790	b1967	1.83546879049112
b2684	b4314	1.8354502561585
b0352	b3381	1.83535363877624
b3059	b3966	1.83535161864446
b0961	b1344	1.83534461882272
b1004	b2666	1.83531987023121
b0212	b1896	1.8353080617298
b0871	b1443	1.83529357020669
b1725	b3955	1.83527456157375
b1227	b2990	1.83524240945724
b3097	b4336	1.83523836136723
b2362	b3048	1.8351707453328
b3734	b4226	1.83515488362857
b2156	b2477	1.83511306804328
b1701	b2225	1.8350768760909
b1449	b2131	1.83506001695641
b4076	b4197	1.83503460868602
b0613	b3141	1.83502696043087
b0112	b3029	1.8349361445819
b0919	b1223	1.83491153445042
b0991	b3824	1.83490846445001
b1888	b3361	1.83480192287861
b2400	b3611	1.83477620094172
b2801	b3116	1.83465378281622
b2406	b2771	1.83464801441433
b1415	b3958	1.8346257007256
b1681	b3449	1.83461524128468
b0559	b1921	1.83460029100736
b1094	b4389	1.83458621550089
b3491	b4056	1.83454576396224
b2631	b3188	1.83447012465224
b0806	b1646	1.83446194592329
b1895	b4142	1.83442488409571
b0273	b2150	1.83440902886954
b0119	b4324	1.83438197586262
b2476	b3735	1.83436169899558
b1836	b4217	1.83432094441641
b0435	b2009	1.83427445634614
b0088	b0089	1.83426453538413
b0753	b1795	1.83424412949184
b3455	b3734	1.83417023338893
b1061	b3300	1.83410924976189
b1083	b1938	1.83402170886996
b1015	b1422	1.83400688806313
b1725	b2552	1.83397312304512
b3361	b3588	1.83397260116855
b2789	b4230	1.83394208028605
b0060	b3098	1.83393550781758
b0153	b2241	1.83391301863351
b3688	b4149	1.83389800951276
b2014	b3829	1.83384831527694
b1593	b3159	1.83381168288653
b0023	b2156	1.83375545688141
b0264	b1786	1.83374796998564
b2762	b3256	1.83374713286196
b0408	b1090	1.83366699535774
b1743	b1902	1.83361573284636
b0114	b2241	1.8336011118876
b1357	b2956	1.83344835501037
b0453	b4051	1.8333916940661
b0572	b0577	1.83335089773446
b0918	b1508	1.83334249873029
b1974	b3061	1.83327495925177
b0698	b3684	1.83325801714648
b2287	b3336	1.83325535385488
b0557	b3708	1.83320768040439
b3065	b3705	1.83314253639301
b0389	b1953	1.83313829678171
b3336	b3548	1.83310588538637
b3313	b3729	1.83309335198741
b1297	b3453	1.83305945983973
b0631	b0757	1.83302460325559
b3117	b3576	1.83300466171656
b2968	b3380	1.83299101937784
b1217	b1897	1.83284137205225
b2108	b2454	1.83277325576377
b1089	b2551	1.83275830376762
b4124	b4146	1.83275047697602
b2024	b2210	1.83273354388425
b0535	b2056	1.83270058519538
b1000	b2137	1.83269271799225
b0450	b0860	1.83264086229152
b2156	b3296	1.83255054085256
b2890	b3556	1.83253363704517
b1131	b2026	1.83250071397039
b1344	b3084	1.83248256087076
b1131	b2935	1.83248153367779
b2377	b3524	1.83241326660179
b3308	b4245	1.83229787011558
b0619	b3362	1.8322609404002
b1244	b3511	1.83224417017902
b0880	b2475	1.83223774128521
b0531	b2370	1.83222830570063
b1093	b3166	1.8322273672868
b1285	b4166	1.83219730735844
b0250	b1726	1.83218891567859
b2014	b3958	1.83218079235503
b0613	b3378	1.83217472605093
b2049	b2059	1.83217256374039
b3088	b3493	1.83214793844918
b0613	b2454	1.83214613018431
b0797	b1212	1.83211744217457
b0728	b1288	1.83209325109261
b1712	b2135	1.83205603459723
b0953	b1824	1.83200966840741
b1460	b1649	1.83191320816895
b0476	b3601	1.83186964304923
b0790	b1784	1.83180409434728
b0185	b0408	1.83178013806277
b0724	b3235	1.83172714418261
b1829	b2673	1.83168928885577
b1000	b3314	1.8316551095813
b0651	b4033	1.83161725788614
b1055	b1628	1.83161229309815
b1182	b1196	1.8315619813689
b3709	b4239	1.83154718339891
b0527	b2322	1.83154117624498
b3732	b4355	1.83153165891838
b3560	b3608	1.83151901008296
b0449	b1754	1.83138100140531
b2505	b2517	1.83137667913936
b0337	b3260	1.83134260039053
b0855	b1451	1.83129664691049
b2543	b4127	1.83128834294376
b3121	b3664	1.83127342756469
b0170	b3305	1.83126913732611
b3578	b4121	1.83124129642155
b2221	b2481	1.83120589140594
b0339	b3581	1.83119346223532
b0857	b3532	1.83118074786643
b0914	b3187	1.83111184436319
b0405	b3169	1.83104685793246
b1991	b4412	1.83103347422641
b1225	b2322	1.8310157427481
b1078	b3516	1.83099628178905
b0170	b3341	1.83098851625256
b0087	b3705	1.83098369343077
b0596	b0803	1.83097676083076
b0303	b0377	1.83095396277154
b3321	b4245	1.83095273527541
b2871	b4267	1.83091034000646
b1692	b3600	1.83086776493333
b3357	b3697	1.83086475109813
b0860	b0907	1.83078006531858
b0054	b1676	1.8307338861687
b0953	b1490	1.83071951644886
b0806	b3448	1.83067277924833
b2091	b2905	1.83062993816222
b2009	b3406	1.83062844753172
b3297	b3736	1.8306247436186
b3342	b3997	1.83059939739213
b0726	b3528	1.83059772168328
b0304	b1428	1.83059155222597
b1256	b1924	1.83047409310902
b0972	b1042	1.83045996694513
b1208	b3610	1.83041598183281
b1055	b2153	1.83036259950011
b1595	b2851	1.83035985513988
b1316	b3874	1.83032921678063
b0325	b1967	1.83032118054594
b0925	b1953	1.83031925566167
b1450	b2464	1.83031153317371
b2717	b4081	1.83025625357445
b0019	b4336	1.83024789864367
b0527	b3216	1.83021060306663
b0432	b3994	1.8302091268942
b0722	b3605	1.83016049095508
b0684	b1462	1.83014302435734
b0303	b1386	1.83010239466569
b0797	b0903	1.83009888095368
b1782	b2042	1.83007102644433
b0586	b3597	1.83000319908587
b0008	b2416	1.829973017889
b2515	b3981	1.82997150384627
b2996	b4123	1.82996228479623
b2048	b2050	1.8299458097604
b1393	b2724	1.8298745119162
b2102	b3307	1.82984957682508
b3381	b4230	1.82984815694219
b0812	b2479	1.82982480369932
b0613	b3306	1.82982199823769
b1451	b2309	1.82970567852311
b2096	b2844	1.82964454874921
b0180	b2066	1.82964386890407
b1332	b2310	1.82956140320635
b2272	b3707	1.82953565015487
b2241	b3213	1.82952769111125
b0184	b2029	1.82952184401461
b2161	b3721	1.82946926704113
b3516	b3923	1.8293885733725
b3770	b4068	1.82934660136673
b2320	b2707	1.82932080871578
b3302	b3731	1.82927345886462
b0034	b0184	1.8292623186463
b1808	b3701	1.82920747026061
b2752	b3314	1.82920266187947
b2208	b3942	1.82919304787951
b2660	b2672	1.82916182019385
b1678	b2664	1.8291286116727
b0695	b1462	1.82909214002926
b3543	b3867	1.8290863906745
b2382	b3590	1.82898180085062
b0419	b3555	1.8289731579819
b0178	b0179	1.8289454820497
b2281	b3256	1.82884820738571
b3705	b4375	1.82883654429833
b1132	b4233	1.82883270400644
b0548	b2847	1.82880460452073
b1751	b4380	1.82877182181666
b0638	b0639	1.82871682036328
b0880	b3565	1.82869491178529
b2213	b2340	1.82864710955756
b0070	b0187	1.8286467186021
b3214	b3302	1.82860601127718
b0783	b2729	1.82857666656155
b3207	b4062	1.82853208216564
b0349	b3662	1.8285070541935
b1092	b3305	1.82849144796141
b3843	b3887	1.8284735185215
b0888	b3316	1.82846882870919
b0658	b3179	1.82841933212859
b2497	b3314	1.82841715075713
b0802	b1657	1.82839087313838
b1905	b3481	1.82836894912565
b3450	b4269	1.82834175511611
b0897	b4377	1.82827697501773
b1091	b2527	1.82827625581039
b0030	b2150	1.82825231558162
b0331	b1802	1.82823154853584
b2421	b3260	1.82819571778865
b0684	b2748	1.8280660343329
b0121	b3186	1.8280588343417
b2740	b4158	1.82802534358134
b0331	b0617	1.82801584379017
b2645	b2984	1.8279924458864
b1440	b3126	1.82794553724088
b1258	b3741	1.82787359684093
b0313	b1611	1.82779051370043
b1951	b2033	1.82770796606812
b0907	b2499	1.82768680355437
b0828	b2659	1.8276478391071
b0790	b1837	1.82762928789439
b0605	b3555	1.82759532014014
b0170	b1677	1.82757624501908
b0788	b1038	1.82757535239934
b2103	b2600	1.82751557310501
b0564	b0713	1.82749154202393
b0802	b3511	1.82747249633575
b1259	b3097	1.82742405444657
b1072	b1904	1.82739030266123
b2097	b2129	1.82738437742572
b0848	b1843	1.82734965412288
b0717	b3120	1.8273434586653
b3165	b3528	1.82724961877808
b0463	b1288	1.82713744839299
b0179	b3787	1.82706194418797
b1947	b3072	1.82704580642807
b1298	b3081	1.82704455364199
b0621	b3117	1.82700552672815
b2400	b4203	1.8270007334178
b3640	b4207	1.82694397286475
b1094	b3255	1.82694130192373
b0179	b0183	1.82689185490781
b0723	b2307	1.82689095124878
b3910	b3960	1.82685665309423
b2534	b3411	1.82685535106645
b3020	b3967	1.82675505756412
b2482	b4080	1.82673847205456
b1429	b2851	1.82671247986333
b0894	b3573	1.82669386959891
b0953	b1004	1.82669068033812
b1892	b1924	1.82663667863965
b0910	b2313	1.82663440436801
b0492	b0966	1.82660402924747
b2599	b4217	1.82656327089812
b0468	b1981	1.82655395035453
b3077	b3133	1.82654306280861
b1276	b3522	1.82652590283144
b2644	b4084	1.82631489843889
b1519	b1836	1.82625253870042
b0040	b3949	1.8262451959876
b0383	b0646	1.8261338273335
b0928	b1073	1.82612192062737
b0741	b3200	1.82611611072849
b3014	b4464	1.82610281531373
b2939	b3868	1.82604436164373
b2185	b2499	1.8260396435118
b3478	b3578	1.82601332923118
b2987	b4132	1.8259732525402
b1680	b2665	1.82596789883222
b2740	b3478	1.82595154346123
b1732	b2543	1.82580542603081
b1976	b4357	1.82580051481776
b0793	b2465	1.82574999433201
b0841	b1743	1.82568195138427
b0474	b3637	1.82564651265388
b2346	b3527	1.82563843749948
b0121	b2551	1.82560279884119
b2059	b3882	1.82551479726415
b2464	b3049	1.82549862632146
b1449	b1450	1.8254984205219
b0268	b1678	1.82544635408223
b0911	b1091	1.8253920701087
b1732	b2137	1.82538241937653
b1689	b1750	1.82537956463811
b1038	b3447	1.82537164837322
b2279	b2822	1.82516437499587
b0431	b2241	1.82512120602242
b0348	b3580	1.82510713274731
b0394	b0581	1.8251010468831
b1679	b2675	1.82509632255496
b0727	b1073	1.8250906656255
b1940	b2045	1.82506668749911
b2045	b2058	1.8250536607977
b3262	b3296	1.82504797800612
b1490	b2097	1.82504531445593
b1854	b4154	1.82504014741765
b2315	b2748	1.82498137346148
b3868	b3917	1.82495470605613
b2752	b4203	1.82478390316501
b1884	b4110	1.82468618543333
b0369	b3637	1.82464458131589
b1439	b3684	1.82462064590971
b2804	b3724	1.82455394769488
b1050	b1217	1.82450443019248
b3639	b3705	1.82446634888712
b3580	b4081	1.82446450241798
b2112	b3239	1.82445448728057
b2917	b3818	1.82445191968995
b1490	b4269	1.82445126638019
b3452	b4097	1.82441722300156
b2544	b3377	1.82433104652696
b0274	b3444	1.82432781085294
b1906	b3721	1.82430058691146
b0638	b3311	1.8242680877493
b1482	b1679	1.82420353618287
b2789	b3478	1.82419646339198
b0740	b3984	1.82418676188394
b1236	b3594	1.82417240516491
b0914	b3166	1.82415891657642
b2452	b2987	1.82410460753483
b3403	b3625	1.8240840628589
b1037	b1967	1.82405301568559
b0709	b0841	1.82399073430379
b1431	b4310	1.82397321870748
b0143	b0522	1.82395831235445
b1890	b1891	1.82395184295105
b0314	b2310	1.8239327158614
b2295	b3530	1.82391205395768
b0618	b0872	1.82385474154559
b0367	b2406	1.82382021909857
b0726	b4202	1.82376061071702
b1010	b3567	1.82375857824615
b4152	b4412	1.82374013868136
b2066	b3178	1.82370953091173
b2984	b3484	1.82370767461881
b0584	b0797	1.82367716341008
b0296	b2076	1.82366833992843
b2302	b3100	1.82364855539698
b1988	b3556	1.82356103968937
b3667	b4203	1.82352266265715
b3376	b3379	1.82347453718888
b0548	b4278	1.82342541545902
b1967	b2552	1.82337773485181
b0331	b0339	1.82335782150989
b0146	b1235	1.82331103337178
b3488	b4307	1.82330299646369
b0343	b1315	1.82328631864493
b2113	b3703	1.8232639095413
b1004	b2731	1.82323730512587
b3703	b4172	1.82323691410205
b0020	b3578	1.82318462622481
b3734	b4171	1.82315495802162
b0389	b2918	1.82314375190716
b0596	b4511	1.82301598866751
b1324	b2518	1.8229427374433
b2825	b3679	1.82291569473422
b0740	b3189	1.82291393927238
b2584	b3494	1.82284392617899
b0240	b1415	1.82283412356743
