"node1","node2","Uni_N1","Uni_N2"
"eco:b0431","eco:b4388","P0ABI8","P0AGB0"
"eco:b0828","eco:b4388","P37595","P0AGB0"
"eco:b0833","eco:b4388","P75800","P0AGB0"
"eco:b1250","eco:b4388","P31069","P0AGB0"
"eco:b1763","eco:b4388","P14294","P0AGB0"
"eco:b0047","eco:b4388","P03819","P0AGB0"
"eco:b1768","eco:b4388","P21369","P0AGB0"
"eco:b3492","eco:b4388","P37631","P0AGB0"
"eco:b1478","eco:b4388","P39451","P0AGB0"
"eco:b0426","eco:b4388","P0A8E7","P0AGB0"
"eco:b0031","eco:b4388","P04036","P0AGB0"
"eco:b1260","eco:b4388","P0A877","P0AGB0"
"eco:b2075","eco:b4388","P76398","P0AGB0"
"eco:b0713","eco:b4388","P75746","P0AGB0"
"eco:b1261","eco:b4388","P0A879","P0AGB0"
"eco:b4171","eco:b4388","P16384","P0AGB0"
"eco:b3008","eco:b4388","P06721","P0AGB0"
"eco:b0078","eco:b4388","P00894","P0AGB0"
"eco:b0908","eco:b4388","P0A6D3","P0AGB0"
"eco:b2076","eco:b4388","P76399","P0AGB0"
"eco:b0434","eco:b4388","P0ADA5","P0AGB0"
"eco:b1380","eco:b4388","P52643","P0AGB0"
"eco:b2081","eco:b4388","P76403","P0AGB0"
"eco:b1274","eco:b4388","P06612","P0AGB0"
"eco:b0710","eco:b4388","P0AFP6","P0AGB0"
"eco:b1120","eco:b4388","P75960","P0AGB0"
"eco:b0674","eco:b4388","P22106","P0AGB0"
"eco:b1479","eco:b4388","P26616","P0AGB0"
"eco:b3232","eco:b4388","P64612","P0AGB0"
"eco:b1406","eco:b4388","P25906","P0AGB0"
"eco:b1285","eco:b4388","P77334","P0AGB0"
"eco:b0450","eco:b4388","P0AC55","P0AGB0"
"eco:b0509","eco:b4388","P77161","P0AGB0"
"eco:b0043","eco:b4388","P68644","P0AGB0"
"eco:b0356","eco:b4388","P25437","P0AGB0"
"eco:b0405","eco:b4389","P0A7F9","P24554"
"eco:b0828","eco:b4389","P37595","P24554"
"eco:b4139","eco:b4389","P0AC38","P24554"
"eco:b3054","eco:b4389","P30871","P24554"
"eco:b2395","eco:b4389","P23842","P24554"
"eco:b0160","eco:b4389","P15723","P24554"
"eco:b2835","eco:b4389","P39196","P24554"
"eco:b2392","eco:b4389","P0A769","P24554"
"eco:b3409","eco:b4389","P33650","P24554"
"eco:b0090","eco:b4389","P17443","P24554"
"eco:b2312","eco:b4389","P0AG16","P24554"
"eco:b0833","eco:b4389","P75800","P24554"
"eco:b1288","eco:b4389","P0AEK4","P24554"
"eco:b1764","eco:b4389","P16456","P24554"
"eco:b0214","eco:b4389","P0A7Y4","P24554"
"eco:b3464","eco:b4389","P10121","P24554"
"eco:b3997","eco:b4389","P29680","P24554"
"eco:b0610","eco:b4389","P0AFW4","P24554"
"eco:b2422","eco:b4389","P16676","P24554"
"eco:b4035","eco:b4389","P68187","P24554"
"eco:b3634","eco:b4389","P0A6I6","P24554"
"eco:b1349","eco:b4389","P33228","P24554"
"eco:b1118","eco:b4389","P75958","P24554"
"eco:b1860","eco:b4389","P0A812","P24554"
"eco:b1317","eco:b4389","P77366","P24554"
"eco:b2414","eco:b4389","P0ABK5","P24554"
"eco:b2503","eco:b4389","P77172","P24554"
"eco:b1215","eco:b4389","P0A715","P24554"
"eco:b4053","eco:b4389","P0A6B4","P24554"
"eco:b1094","eco:b4389","P0A6A8","P24554"
"eco:b2592","eco:b4389","P63284","P24554"
"eco:b0855","eco:b4389","P31134","P24554"
"eco:b4387","eco:b4389","P0AGC7","P24554"
"eco:b2574","eco:b4390","P10902","P27278"
"eco:b0109","eco:b4390","P30011","P27278"
"eco:b0751","eco:b4390","P0AFK2","P27278"
"eco:b1357","eco:b4390","P76063","P27278"
"eco:b4388","eco:b4390","P0AGB0","P27278"
"eco:b2516","eco:b4390","P27434","P27278"
"eco:b1740","eco:b4390","P18843","P27278"
"eco:b3555","eco:b4390","P0A9V5","P27278"
"eco:b4389","eco:b4390","P24554","P27278"
"eco:b3188","eco:b4390","P0ACH1","P27278"
"eco:b0639","eco:b4390","P0A752","P27278"
"eco:b0931","eco:b4390","P18133","P27278"
"eco:b1768","eco:b4390","P21369","P27278"
"eco:b1570","eco:b4390","P06966","P27278"
"eco:b3082","eco:b4390","P67701","P27278"
"eco:b1569","eco:b4390","P06965","P27278"
"eco:b4387","eco:b4390","P0AGC7","P27278"
"eco:b1508","eco:b4390","P23873","P27278"
"eco:b3352","eco:b4391","P63389","P0A9W3"
"eco:b1719","eco:b4391","P0A8M3","P0A9W3"
"eco:b1513","eco:b4391","P77257","P0A9W3"
"eco:b0864","eco:b4391","P0AAF6","P0A9W3"
"eco:b1580","eco:b4391","P38105","P0A9W3"
"eco:b0495","eco:b4391","P0A9T8","P0A9W3"
"eco:b3822","eco:b4391","P15043","P0A9W3"
"eco:b0949","eco:b4391","P43672","P0A9W3"
"eco:b0215","eco:b4391","P03007","P0A9W3"
"eco:b2838","eco:b4391","P00861","P0A9W3"
"eco:b0151","eco:b4391","P07821","P0A9W3"
"eco:b0180","eco:b4391","P0A6Q6","P0A9W3"
"eco:b2827","eco:b4391","P0A884","P0A9W3"
"eco:b3635","eco:b4391","P05523","P0A9W3"
"eco:b0652","eco:b4391","P0AAG3","P0A9W3"
"eco:b3616","eco:b4391","P07913","P0A9W3"
"eco:b3030","eco:b4391","P20083","P0A9W3"
"eco:b0127","eco:b4391","P36879","P0A9W3"
"eco:b0588","eco:b4391","P23878","P0A9W3"
"eco:b0490","eco:b4391","P77279","P0A9W3"
"eco:b0794","eco:b4391","P0A9U1","P0A9W3"
"eco:b3819","eco:b4391","P27844","P0A9W3"
"eco:b1917","eco:b4391","P37774","P0A9W3"
"eco:b1290","eco:b4391","P0AAH8","P0A9W3"
"eco:b3201","eco:b4391","P0A9V1","P0A9W3"
"eco:b0908","eco:b4391","P0A6D3","P0A9W3"
"eco:b2547","eco:b4391","P77509","P0A9W3"
"eco:b3660","eco:b4391","P31437","P0A9W3"
"eco:b4374","eco:b4391","P0A8Y1","P0A9W3"
"eco:b2551","eco:b4391","P0A825","P0A9W3"
"eco:b1519","eco:b4391","P76145","P0A9W3"
"eco:b0403","eco:b4391","P21517","P0A9W3"
"eco:b3064","eco:b4391","P05852","P0A9W3"
"eco:b0809","eco:b4391","P10346","P0A9W3"
"eco:b1062","eco:b4391","P05020","P0A9W3"
"eco:b4087","eco:b4391","P32721","P0A9W3"
"eco:b1709","eco:b4391","P06611","P0A9W3"
"eco:b3271","eco:b4391","P45769","P0A9W3"
"eco:b2306","eco:b4391","P07109","P0A9W3"
"eco:b1780","eco:b4391","P39173","P0A9W3"
"eco:b3195","eco:b4391","P63386","P0A9W3"
"eco:b0420","eco:b4391","P77488","P0A9W3"
"eco:b3454","eco:b4391","P22731","P0A9W3"
"eco:b3492","eco:b4391","P37631","P0A9W3"
"eco:b3455","eco:b4391","P0A9S7","P0A9W3"
"eco:b3811","eco:b4391","P0A8P6","P0A9W3"
"eco:b2129","eco:b4391","P33360","P0A9W3"
"eco:b1756","eco:b4391","P76909","P0A9W3"
"eco:b4287","eco:b4391","P15031","P0A9W3"
"eco:b3210","eco:b4391","P0AEC3","P0A9W3"
"eco:b2016","eco:b4392","P0AD12","P0AGC3"
"eco:b0093","eco:b4392","P06136","P0AGC3"
"eco:b2963","eco:b4392","P0C066","P0AGC3"
"eco:b1973","eco:b4392","P76344","P0AGC3"
"eco:b0054","eco:b4392","P31554","P0AGC3"
"eco:b0837","eco:b4392","P75804","P0AGC3"
"eco:b1846","eco:b4392","P33218","P0AGC3"
"eco:b0211","eco:b4392","P0AEZ7","P0AGC3"
"eco:b1193","eco:b4392","P0C960","P0AGC3"
"eco:b0156","eco:b4392","P0ACC3","P0AGC3"
"eco:b3859","eco:b4392","P0C0K3","P0AGC3"
"eco:b0110","eco:b4392","P13016","P0AGC3"
"eco:b0049","eco:b4392","P05637","P0AGC3"
"eco:b1743","eco:b4392","P77754","P0AGC3"
"eco:b1539","eco:b4392","P39831","P0AGC3"
"eco:b0393","eco:b4392","P36767","P0AGC3"
"eco:b0143","eco:b4392","P0ABF1","P0AGC3"
"eco:b0053","eco:b4392","P0ABZ6","P0AGC3"
"eco:b3910","eco:b4392","P32157","P0AGC3"
"eco:b1829","eco:b4392","P23894","P0AGC3"
"eco:b0947","eco:b4392","P75863","P0AGC3"
"eco:b4170","eco:b4392","P23367","P0AGC3"
"eco:b4391","eco:b4392","P0A9W3","P0AGC3"
"eco:b3386","eco:b4392","P0AG07","P0AGC3"
"eco:b0408","eco:b4392","P0AG90","P0AGC3"
"eco:b0841","eco:b4392","P75806","P0AGC3"
"eco:b1171","eco:b4392","P0AB46","P0AGC3"
"eco:b0145","eco:b4392","P0ABS1","P0AGC3"
"eco:b3494","eco:b4392","P0A8S5","P0AGC3"
"eco:b3847","eco:b4392","P21165","P0AGC3"
"eco:b0106","eco:b4392","P36646","P0AGC3"
"eco:b0995","eco:b4393","P38684","P0A881"
"eco:b0002","eco:b4393","P00561","P0A881"
"eco:b1266","eco:b4393","P77766","P0A881"
"eco:b0003","eco:b4393","P00547","P0A881"
"eco:b0014","eco:b4393","P0A6Y8","P0A881"
"eco:b0015","eco:b4393","P08622","P0A881"
"eco:b2334","eco:b4393","P76500","P0A881"
"eco:b1145","eco:b4393","P75974","P0A881"
"eco:b4392","eco:b4393","P0AGC3","P0A881"
"eco:b2159","eco:b4393","P0A6C1","P0A881"
"eco:b4388","eco:b4393","P0AGB0","P0A881"
"eco:b4062","eco:b4393","P0A9E2","P0A881"
"eco:b4389","eco:b4393","P24554","P0A881"
"eco:b0006","eco:b4393","P0A8I3","P0A881"
"eco:b1781","eco:b4393","P76234","P0A881"
"eco:b0009","eco:b4393","P0AF03","P0A881"
"eco:b0008","eco:b4393","P0A870","P0A881"
"eco:b0004","eco:b4393","P00934","P0A881"
"eco:b2296","eco:b4393","P0A6A3","P0A881"
"eco:b1211","eco:b4393","P0A7I0","P0A881"
"eco:b4391","eco:b4393","P0A9W3","P0A881"
"eco:b0004","eco:b4394","P00934","P39411"
"eco:b0006","eco:b4394","P0A8I3","P39411"
"eco:b3885","eco:b4394","P0A8Y3","P39411"
"eco:b4392","eco:b4394","P0AGC3","P39411"
"eco:b4393","eco:b4394","P0A881","P39411"
"eco:b0009","eco:b4394","P0AF03","P39411"
"eco:b4391","eco:b4394","P0A9W3","P39411"
"eco:b2599","eco:b4394","P0A9J8","P39411"
"eco:b0995","eco:b4394","P38684","P39411"
"eco:b4062","eco:b4394","P0A9E2","P39411"
"eco:b4393","eco:b4395","P0A881","P0A7A2"
"eco:b2813","eco:b4395","P0A935","P0A7A2"
"eco:b0441","eco:b4395","P0ADY1","P0A7A2"
"eco:b0914","eco:b4395","P60752","P0A7A2"
"eco:b3187","eco:b4395","P0AD57","P0A7A2"
"eco:b4062","eco:b4395","P0A9E2","P0A7A2"
"eco:b3628","eco:b4395","P27127","P0A7A2"
"eco:b4394","eco:b4395","P39411","P0A7A2"
"eco:b3150","eco:b4395","P64596","P0A7A2"
"eco:b4392","eco:b4395","P0AGC3","P0A7A2"
"eco:b2382","eco:b4396","P77396","P0ACI0"
"eco:b4393","eco:b4396","P0A881","P0ACI0"
"eco:b0002","eco:b4396","P00561","P0ACI0"
"eco:b3569","eco:b4396","P0ACI3","P0ACI0"
"eco:b0008","eco:b4396","P0A870","P0ACI0"
"eco:b4391","eco:b4396","P0A9W3","P0ACI0"
"eco:b1294","eco:b4396","Q47622","P0ACI0"
"eco:b4062","eco:b4396","P0A9E2","P0ACI0"
"eco:b1953","eco:b4396","P64519","P0ACI0"
"eco:b4395","eco:b4396","P0A7A2","P0ACI0"
"eco:b1499","eco:b4396","P76135","P0ACI0"
"eco:b1384","eco:b4396","Q47129","P0ACI0"
"eco:b0995","eco:b4396","P38684","P0ACI0"
"eco:b4116","eco:b4396","P33234","P0ACI0"
"eco:b0564","eco:b4396","P05052","P0ACI0"
"eco:b3516","eco:b4396","P37639","P0ACI0"
"eco:b0004","eco:b4396","P00934","P0ACI0"
"eco:b3023","eco:b4396","Q46866","P0ACI0"
"eco:b0006","eco:b4396","P0A8I3","P0ACI0"
"eco:b0003","eco:b4396","P00547","P0ACI0"
"eco:b2009","eco:b4396","P33012","P0ACI0"
"eco:b0566","eco:b4396","P10805","P0ACI0"
"eco:b3515","eco:b4396","P63201","P0ACI0"
"eco:b4394","eco:b4396","P39411","P0ACI0"
"eco:b0546","eco:b4396","P77634","P0ACI0"
"eco:b4392","eco:b4396","P0AGC3","P0ACI0"
"eco:b1531","eco:b4396","P0ACH5","P0ACI0"
"eco:b2437","eco:b4396","P36547","P0ACI0"
"eco:b1045","eco:b4396","P0A8D6","P0ACI0"
"eco:b0674","eco:b4397","P22106","P0AE91"
"eco:b0009","eco:b4397","P0AF03","P0AE91"
"eco:b4393","eco:b4397","P0A881","P0AE91"
"eco:b0995","eco:b4397","P38684","P0AE91"
"eco:b4396","eco:b4397","P0ACI0","P0AE91"
"eco:b0003","eco:b4397","P00547","P0AE91"
"eco:b0242","eco:b4397","P0A7B5","P0AE91"
"eco:b4395","eco:b4397","P0A7A2","P0AE91"
"eco:b4062","eco:b4397","P0A9E2","P0AE91"
"eco:b1722","eco:b4397","P76206","P0AE91"
"eco:b2413","eco:b4397","P0A6J3","P0AE91"
"eco:b2157","eco:b4397","P0ACR4","P0AE91"
"eco:b4394","eco:b4397","P39411","P0AE91"
"eco:b4397","eco:b4398","P0AE91","P08368"
"eco:b1884","eco:b4398","P07364","P08368"
"eco:b0694","eco:b4398","P21866","P08368"
"eco:b0575","eco:b4398","P38054","P08368"
"eco:b4097","eco:b4398","P16678","P08368"
"eco:b3403","eco:b4398","P22259","P08368"
"eco:b0695","eco:b4398","P21865","P08368"
"eco:b2076","eco:b4398","P76399","P08368"
"eco:b0161","eco:b4398","P0C0V0","P08368"
"eco:b1968","eco:b4398","P76339","P08368"
"eco:b2219","eco:b4398","Q06067","P08368"
"eco:b3912","eco:b4398","P0AE88","P08368"
"eco:b1609","eco:b4398","P18392","P08368"
"eco:b3997","eco:b4398","P29680","P08368"
"eco:b1657","eco:b4398","P77389","P08368"
"eco:b3724","eco:b4398","P0A9K7","P08368"
"eco:b1650","eco:b4398","P77258","P08368"
"eco:b4113","eco:b4398","P30843","P08368"
"eco:b3405","eco:b4398","P0AA16","P08368"
"eco:b0570","eco:b4398","P77485","P08368"
"eco:b0047","eco:b4398","P03819","P08368"
"eco:b3568","eco:b4398","P0AGI4","P08368"
"eco:b2079","eco:b4398","P69228","P08368"
"eco:b1130","eco:b4398","P23836","P08368"
"eco:b3911","eco:b4398","P0AE82","P08368"
"eco:b0620","eco:b4398","P0AEF4","P08368"
"eco:b0399","eco:b4398","P0AFJ5","P08368"
"eco:b2193","eco:b4398","P31802","P08368"
"eco:b0396","eco:b4398","P23910","P08368"
"eco:b0400","eco:b4398","P08400","P08368"
"eco:b4162","eco:b4398","P0A784","P08368"
"eco:b3725","eco:b4398","P0AAH0","P08368"
"eco:b1888","eco:b4398","P07363","P08368"
"eco:b0571","eco:b4398","P0ACZ8","P08368"
"eco:b2180","eco:b4398","P33916","P08368"
"eco:b1608","eco:b4398","P52108","P08368"
"eco:b1129","eco:b4398","P23837","P08368"
"eco:b1235","eco:b4398","P0AEV1","P08368"
"eco:b3479","eco:b4398","P33593","P08368"
"eco:b1484","eco:b4398","P77268","P08368"
"eco:b0993","eco:b4398","P39453","P08368"
"eco:b1969","eco:b4398","P76340","P08368"
"eco:b3499","eco:b4398","P37634","P08368"
"eco:b2078","eco:b4398","P30847","P08368"
"eco:b1133","eco:b4398","P25745","P08368"
"eco:b3526","eco:b4398","P37647","P08368"
"eco:b2896","eco:b4398","Q46824","P08368"
"eco:b2730","eco:b4398","P24193","P08368"
"eco:b3025","eco:b4398","P52076","P08368"
"eco:b0619","eco:b4398","P77510","P08368"
"eco:b0478","eco:b4398","P39830","P08368"
"eco:b1246","eco:b4398","P76027","P08368"
"eco:b1882","eco:b4398","P0AE67","P08368"
"eco:b1221","eco:b4398","P0AF28","P08368"
"eco:b0995","eco:b4398","P38684","P08368"
"eco:b0658","eco:b4398","P0AE78","P08368"
"eco:b1887","eco:b4398","P0A964","P08368"
"eco:b2786","eco:b4398","P0AEC5","P08368"
"eco:b3026","eco:b4399","P40719","P08401"
"eco:b2219","eco:b4399","Q06067","P08401"
"eco:b2786","eco:b4399","P0AEC5","P08401"
"eco:b4095","eco:b4399","P16689","P08401"
"eco:b4398","eco:b4399","P08368","P08401"
"eco:b0478","eco:b4399","P39830","P08401"
"eco:b1822","eco:b4399","P36999","P08401"
"eco:b4003","eco:b4399","P14377","P08401"
"eco:b1608","eco:b4399","P52108","P08401"
"eco:b0078","eco:b4399","P00894","P08401"
"eco:b2556","eco:b4399","P52101","P08401"
"eco:b3724","eco:b4399","P0A9K7","P08401"
"eco:b1312","eco:b4399","P77716","P08401"
"eco:b1096","eco:b4399","P28305","P08401"
"eco:b1968","eco:b4399","P76339","P08401"
"eco:b0993","eco:b4399","P39453","P08401"
"eco:b1235","eco:b4399","P0AEV1","P08401"
"eco:b2469","eco:b4399","P27896","P08401"
"eco:b3911","eco:b4399","P0AE82","P08401"
"eco:b2067","eco:b4399","P38097","P08401"
"eco:b2079","eco:b4399","P69228","P08401"
"eco:b0571","eco:b4399","P0ACZ8","P08401"
"eco:b1609","eco:b4399","P18392","P08401"
"eco:b0570","eco:b4399","P77485","P08401"
"eco:b1129","eco:b4399","P23837","P08401"
"eco:b1130","eco:b4399","P23836","P08401"
"eco:b0384","eco:b4399","P0AFM4","P08401"
"eco:b1020","eco:b4399","P0A9K1","P08401"
"eco:b1883","eco:b4399","P07330","P08401"
"eco:b4112","eco:b4399","P30844","P08401"
"eco:b2078","eco:b4399","P30847","P08401"
"eco:b4112","eco:b4399","G1E6H3","P08401"
"eco:b1882","eco:b4399","P0AE67","P08401"
"eco:b0399","eco:b4399","P0AFJ5","P08401"
"eco:b1261","eco:b4399","P0A879","P08401"
"eco:b3726","eco:b4399","P07654","P08401"
"eco:b4105","eco:b4399","P16682","P08401"
"eco:b0535","eco:b4399","P0AEL8","P08401"
"eco:b3725","eco:b4399","P0AAH0","P08401"
"eco:b3404","eco:b4399","P0AEJ4","P08401"
"eco:b4093","eco:b4399","P16691","P08401"
"eco:b4092","eco:b4399","P16692","P08401"
"eco:b0525","eco:b4399","P23869","P08401"
"eco:b4106","eco:b4399","P16677","P08401"
"eco:b1517","eco:b4399","P76143","P08401"
"eco:b1969","eco:b4399","P76340","P08401"
"eco:b0995","eco:b4399","P38684","P08401"
"eco:b2125","eco:b4399","P0AFT5","P08401"
"eco:b3727","eco:b4399","P0AGH8","P08401"
"eco:b4030","eco:b4399","P0A7C8","P08401"
"eco:b3492","eco:b4400","P37631","P08369"
"eco:b2643","eco:b4400","P52139","P08369"
"eco:b4115","eco:b4400","P60061","P08369"
"eco:b2072","eco:b4400","P76395","P08369"
"eco:b2121","eco:b4400","P33352","P08369"
"eco:b4158","eco:b4400","P39284","P08369"
"eco:b3216","eco:b4400","P45420","P08369"
"eco:b3079","eco:b4400","P42591","P08369"
"eco:b2895","eco:b4400","P0ABY4","P08369"
"eco:b0511","eco:b4400","P75712","P08369"
"eco:b0929","eco:b4400","P02931","P08369"
"eco:b2933","eco:b4400","P69826","P08369"
"eco:b2984","eco:b4400","P64572","P08369"
"eco:b2406","eco:b4400","P45562","P08369"
"eco:b0889","eco:b4400","P0ACJ0","P08369"
"eco:b1482","eco:b4400","P0C0L2","P08369"
"eco:b2644","eco:b4400","P52140","P08369"
"eco:b3014","eco:b4400","P65298","P08369"
"eco:b0149","eco:b4400","P02919","P08369"
"eco:b0046","eco:b4400","P0A754","P08369"
"eco:b0560","eco:b4400","P31062","P08369"
"eco:b0857","eco:b4400","P0AFL1","P08369"
"eco:b0995","eco:b4400","P38684","P08369"
"eco:b2246","eco:b4400","P76470","P08369"
"eco:b3580","eco:b4400","P37677","P08369"
"eco:b4399","eco:b4400","P08401","P08369"
"eco:b3396","eco:b4400","P02918","P08369"
"eco:b3575","eco:b4400","P37672","P08369"
"eco:b4132","eco:b4400","P0AAE8","P08369"
"eco:b3532","eco:b4400","P37652","P08369"
"eco:b3667","eco:b4400","P09836","P08369"
"eco:b3578","eco:b4400","P37675","P08369"
"eco:b3328","eco:b4400","P41442","P08369"
"eco:b2464","eco:b4400","P0A867","P08369"
"eco:b4398","eco:b4400","P08368","P08369"
"eco:b2740","eco:b4400","Q46892","P08369"
"eco:b2987","eco:b4400","P43676","P08369"
"eco:b3685","eco:b4400","P60872","P08369"
"eco:b0527","eco:b4400","P45570","P08369"
"eco:b0576","eco:b4400","P24207","P08369"
"eco:b3136","eco:b4400","P42907","P08369"
"eco:b3843","eco:b4401","P0AAB4","P0A9Q1"
"eco:b1130","eco:b4401","P23836","P0A9Q1"
"eco:b4398","eco:b4401","P08368","P0A9Q1"
"eco:b4396","eco:b4401","P0ACI0","P0A9Q1"
"eco:b1480","eco:b4401","P68191","P0A9Q1"
"eco:b1882","eco:b4401","P0AE67","P0A9Q1"
"eco:b1885","eco:b4401","P07018","P0A9Q1"
"eco:b0695","eco:b4401","P21865","P0A9Q1"
"eco:b4394","eco:b4401","P39411","P0A9Q1"
"eco:b0144","eco:b4401","P27305","P0A9Q1"
"eco:b4393","eco:b4401","P0A881","P0A9Q1"
"eco:b1888","eco:b4401","P07363","P0A9Q1"
"eco:b1129","eco:b4401","P23837","P0A9Q1"
"eco:b4014","eco:b4401","P08997","P0A9Q1"
"eco:b0570","eco:b4401","P77485","P0A9Q1"
"eco:b1094","eco:b4401","P0A6A8","P0A9Q1"
"eco:b2079","eco:b4401","P69228","P0A9Q1"
"eco:b0619","eco:b4401","P77510","P0A9Q1"
"eco:b2078","eco:b4401","P30847","P0A9Q1"
"eco:b0993","eco:b4401","P39453","P0A9Q1"
"eco:b3404","eco:b4401","P0AEJ4","P0A9Q1"
"eco:b3892","eco:b4401","P0AEL0","P0A9Q1"
"eco:b3025","eco:b4401","P52076","P0A9Q1"
"eco:b4397","eco:b4401","P0AE91","P0A9Q1"
"eco:b1968","eco:b4401","P76339","P0A9Q1"
"eco:b0400","eco:b4401","P08400","P0A9Q1"
"eco:b2847","eco:b4401","Q46942","P0A9Q1"
"eco:b0485","eco:b4401","P77454","P0A9Q1"
"eco:b1608","eco:b4401","P52108","P0A9Q1"
"eco:b0047","eco:b4401","P03819","P0A9Q1"
"eco:b1609","eco:b4401","P18392","P0A9Q1"
"eco:b0694","eco:b4401","P21866","P0A9Q1"
"eco:b2219","eco:b4401","Q06067","P0A9Q1"
"eco:b0927","eco:b4401","P75849","P0A9Q1"
"eco:b3912","eco:b4401","P0AE88","P0A9Q1"
"eco:b4177","eco:b4401","P0A7D4","P0A9Q1"
"eco:b1235","eco:b4401","P0AEV1","P0A9Q1"
"eco:b4113","eco:b4401","P30843","P0A9Q1"
"eco:b2786","eco:b4401","P0AEC5","P0A9Q1"
"eco:b4400","eco:b4401","P08369","P0A9Q1"
"eco:b0620","eco:b4401","P0AEF4","P0A9Q1"
"eco:b3210","eco:b4401","P0AEC3","P0A9Q1"
"eco:b3911","eco:b4401","P0AE82","P0A9Q1"
"eco:b3035","eco:b4401","P02930","P0A9Q1"
"eco:b1276","eco:b4401","P25516","P0A9Q1"
"eco:b0995","eco:b4401","P38684","P0A9Q1"
"eco:b3590","eco:b4401","P14081","P0A9Q1"
"eco:b2173","eco:b4401","P33030","P0A9Q1"
"eco:b1884","eco:b4401","P07364","P0A9Q1"
"eco:b1887","eco:b4401","P0A964","P0A9Q1"
"eco:b2125","eco:b4401","P0AFT5","P0A9Q1"
"eco:b3405","eco:b4401","P0AA16","P0A9Q1"
"eco:b1724","eco:b4401","P64479","P0A9Q1"
"eco:b1969","eco:b4401","P76340","P0A9Q1"
"eco:b2532","eco:b4403","P0AE01","P37005"
"eco:b0002","eco:b4403","P00561","P37005"
"eco:b2531","eco:b4403","P0AGK8","P37005"
"eco:b0208","eco:b4403","P30864","P37005"
"eco:b2527","eco:b4403","P0A6L9","P37005"
"eco:b2058","eco:b4403","P0ACC9","P37005"
"eco:b0215","eco:b4403","P03007","P37005"
"eco:b2528","eco:b4403","P0AAC8","P37005"
"eco:b0110","eco:b4403","P13016","P37005"
"eco:b2525","eco:b4403","P0A9R4","P37005"
"eco:b0212","eco:b4403","P0AC84","P37005"
"eco:b2529","eco:b4403","P0ACD4","P37005"
"eco:b0093","eco:b4403","P06136","P37005"
"eco:b0054","eco:b4403","P31554","P37005"
"eco:b0192","eco:b4406","P40710","P0A8K5"
"eco:b0189","eco:b4406","P0AFW8","P0A8K5"
"eco:b0708","eco:b4406","P00914","P0A8K5"
"eco:b0188","eco:b4406","P52097","P0A8K5"
"eco:b0187","eco:b4406","P52096","P0A8K5"
"eco:b0190","eco:b4406","P0AA97","P0A8K5"
"eco:b4149","eco:b4406","P0A901","P0A8K5"
"eco:b3993","eco:b4407","P30137","O32583"
"eco:b3996","eco:b4407","P32664","O32583"
"eco:b3992","eco:b4407","P30138","O32583"
"eco:b3990","eco:b4407","P30140","O32583"
"eco:b3991","eco:b4407","P30139","O32583"
"eco:b3997","eco:b4407","P29680","O32583"
"eco:b3994","eco:b4407","P30136","O32583"
"eco:b1155","eco:b4407","P09154","O32583"
"eco:b0890","eco:b4409","P46889","P56976"
"eco:b0093","eco:b4409","P06136","P56976"
"eco:b4151","eco:b4409","P0A8Q3","P56976"
"eco:b2343","eco:b4409","P0AD33","P56976"
"eco:b3933","eco:b4409","P29131","P56976"
"eco:b0089","eco:b4409","P0ABG4","P56976"
"eco:b4259","eco:b4409","P28905","P56976"
"eco:b0084","eco:b4409","P0AD68","P56976"
"eco:b4021","eco:b4409","P0A7C6","P56976"
"eco:b0083","eco:b4409","P0AEN4","P56976"
"eco:b2513","eco:b4409","P76576","P56976"
"eco:b2464","eco:b4411","P0A867","P0ADB7"
"eco:b0865","eco:b4411","P75818","P0ADB7"
"eco:b1188","eco:b4411","P29013","P0ADB7"
"eco:b2665","eco:b4411","P0ADE6","P0ADB7"
"eco:b3555","eco:b4411","P0A9V5","P0ADB7"
"eco:b4410","eco:b4411","P0ADB4","P0ADB7"
"eco:b1482","eco:b4411","P0C0L2","P0ADB7"
"eco:b3362","eco:b4411","P0ADX5","P0ADB7"
"eco:b3336","eco:b4411","P0ABD3","P0ADB7"
"eco:b1428","eco:b4411","P76100","P0ADB7"
"eco:b1519","eco:b4411","P76145","P0ADB7"
"eco:b0897","eco:b4411","P21367","P0ADB7"
"eco:b1836","eco:b4411","P64503","P0ADB7"
"eco:b2266","eco:b4411","P0AEH5","P0ADB7"
"eco:b3945","eco:b4412","P0A9S5","P0ACG4"
"eco:b4214","eco:b4412","P22255","P0ACG4"
"eco:b3099","eco:b4412","P64585","P0ACG4"
"eco:b3966","eco:b4412","P06129","P0ACG4"
"eco:b4152","eco:b4412","P0A8Q0","P0ACG4"
"eco:b3811","eco:b4412","P0A8P6","P0ACG4"
"eco:b1991","eco:b4412","P36562","P0ACG4"
"eco:b0018","eco:b4415","P33236","P77091"
"eco:b1562","eco:b4415","P0ACG6","P77091"
"eco:b0018","eco:b4428","P33236","P77494"
"eco:b1562","eco:b4428","P0ACG6","P77494"
"eco:b4415","eco:b4428","P77091","P77494"
"eco:b1420","eco:b4428","P76096","P77494"
"eco:b2018","eco:b4453","P60995","Q6BF25"
"eco:b4415","eco:b4455","P77091","P37305"
"eco:b0018","eco:b4455","P33236","P37305"
"eco:b0532","eco:b4455","P77468","P37305"
"eco:b4428","eco:b4455","P77494","P37305"
"eco:b3718","eco:b4455","P31470","P37305"
