#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentExponential.t:concatenate" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ExponentialGrowth.t:concatenate" spec="beast.evolution.tree.coalescent.ExponentialGrowth">
#                <parameter id="ePopSize.t:concatenate" name="popSize" spec="beast.core.parameter.RealParameter">0.3</parameter>
#                <parameter id="growthRate.t:concatenate" name="growthRate" spec="beast.core.parameter.RealParameter">3.0E-4</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:concatenate" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:concatenate" spec="beast.evolution.tree.Tree">
#                    <taxonset id="TaxonSet.concatenate" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ClockPrior.c:concatenate" name="distribution">
#            <parameter id="clockRate.c:concatenate" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ePopSizePrior.t:concatenate" name="distribution" x="@ePopSize.t:concatenate">
#            <OneOnX id="OneOnX.1" name="distr"/>
#        </prior>
#        <prior id="GrowthRatePrior.t:concatenate" name="distribution" x="@growthRate.t:concatenate">
#            <LaplaceDistribution id="LaplaceDistribution.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="mu" spec="beast.core.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="scale" spec="beast.core.parameter.RealParameter">30.701135</parameter>
#            </LaplaceDistribution>
#        </prior>
#        <distribution id="All.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:concatenate">
#            <taxonset id="All" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="bce" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="cdf" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="ebw" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="ecr" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="pae" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="pau" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="rrc" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="sau" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="seo" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="stm" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.5" lower="2801.0" name="distr" offset="3634.0" upper="Infinity"/>
#        </distribution>
#        <distribution id="ES.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:concatenate">
#            <taxonset id="ES" spec="beast.evolution.alignment.TaxonSet">
#                <taxon idref="ebw"/>
#                <taxon idref="ecr"/>
#                <taxon idref="seo"/>
#                <taxon idref="stm"/>
#            </taxonset>
#            <Uniform id="Uniform.6" lower="57.0" name="distr" offset="176.0" upper="Infinity"/>
#        </distribution>
#        <distribution id="Firmicute.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:concatenate">
#            <taxonset id="Firmicute" spec="beast.evolution.alignment.TaxonSet">
#                <taxon idref="bce"/>
#                <taxon idref="cdf"/>
#                <taxon idref="sau"/>
#            </taxonset>
#            <Uniform id="Uniform.7" lower="2587.0" name="distr" offset="3352.0" upper="Infinity"/>
#        </distribution>
#        <distribution id="proteobacteria.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:concatenate">
#            <taxonset id="proteobacteria" spec="beast.evolution.alignment.TaxonSet">
#                <taxon idref="ebw"/>
#                <taxon idref="ecr"/>
#                <taxon idref="rrc"/>
#                <taxon idref="seo"/>
#                <taxon idref="stm"/>
#            </taxonset>
#            <Uniform id="Uniform.8" lower="2801.0" name="distr" offset="3634.0" upper="Infinity"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@concatenate" id="treeLikelihood.concatenate" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:concatenate">
#            <siteModel id="SiteModel.s:concatenate" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:concatenate" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:concatenate" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:concatenate" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:concatenate" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:concatenate" id="StrictClock.c:concatenate" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.concatenate	TreeHeight	monophyletic(ES)	logP(mrca(ES))	mrca.age(ES)	monophyletic(Firmicute)	logP(mrca(Firmicute))	mrca.age(Firmicute)	monophyletic(proteobacteria)	logP(mrca(proteobacteria))	mrca.age(proteobacteria)	monophyletic(All)	logP(mrca(All))	mrca.age(All)	clockRate	CoalescentExponential	ePopSize	growthRate
4406000	-81452.09269648303	-81335.62987946114	-116.4628170218952	-81335.62987946114	29718.6823173111	1	0.0	663.2878878499322	1	0.0	20014.330610598336	0	0.0	28369.16074311044	0	0.0	29718.6823173111	1.6199454561941438E-5	-101.27475337923127	64253.15926455883	5.856416199111729E-5
4407000	-81455.75797245468	-81335.67838100537	-120.0795914493002	-81335.67838100537	35760.43693759324	1	0.0	854.5020835421016	0	0.0	24513.249044482636	0	0.0	33811.27873831383	0	0.0	35760.43693759324	1.3315702749974697E-5	-104.17737919093241	131233.6745957644	5.856416199111729E-5
4408000	-81450.60399244922	-81338.47464739547	-112.12934505374152	-81338.47464739547	19701.05828478536	1	0.0	383.76123206955515	1	0.0	13047.382791517237	0	0.0	18555.293768776777	0	0.0	19701.05828478536	2.412986427900639E-5	-97.51184305192739	36316.39358186567	5.856416199111729E-5
4409000	-81450.12744178783	-81334.27779262108	-115.84964916674272	-81334.27779262108	28856.86413348675	1	0.0	613.0173956988376	1	0.0	19623.913617921724	0	0.0	27408.033695477654	0	0.0	28856.86413348675	1.6344796509402974E-5	-100.97444345558361	46991.79267354741	5.856416199111729E-5
4410000	-81453.88885818199	-81335.59648642786	-118.29237175413353	-81335.59648642786	30161.18595595219	1	0.0	701.0369105146186	1	0.0	21206.450715107017	0	0.0	28154.14908422419	0	0.0	30161.18595595219	1.5612205448239197E-5	-102.65361087650577	100839.2968091696	5.856416199111729E-5
4411000	-81453.77359428525	-81335.9251448618	-117.84844942343824	-81335.9251448618	34053.93811139815	1	0.0	802.7090559274944	1	0.0	23164.635177440356	0	0.0	32507.279426258498	0	0.0	34053.93811139815	1.406041106259529E-5	-102.59099262172647	68870.2330213845	5.856416199111729E-5
4412000	-81441.86920737874	-81336.57354447586	-105.29566290287964	-81336.57354447586	10647.95805957521	1	0.0	244.69655428548643	1	0.0	7253.269316010053	0	0.0	9738.37938738956	0	0.0	10647.95805957521	4.49947755260185E-5	-92.02351244208809	9458.536926087307	5.856416199111729E-5
4413000	-81452.04050111395	-81343.10292808489	-108.93757302906825	-81343.10292808489	15017.64119622542	1	0.0	354.0560862606376	1	0.0	10296.639422830234	0	0.0	14281.668280650607	0	0.0	15017.64119622542	3.130030665261923E-5	-95.11334589263711	16428.11814521515	5.856416199111729E-5
4414000	-81449.3904335655	-81339.63343310922	-109.75700045627241	-81339.63343310922	16164.606351350169	1	0.0	369.00265490869424	1	0.0	11117.43238118066	0	0.0	15607.863387404223	0	0.0	16164.606351350169	2.9329011315659208E-5	-95.63592411943729	22105.878931996478	5.856416199111729E-5
4415000	-81457.1855372939	-81339.28388089054	-117.90165640335982	-81339.28388089054	34070.825272724855	1	0.0	714.5553152105061	1	0.0	23130.603213196304	0	0.0	32681.956714089494	0	0.0	34070.825272724855	1.3641819873571768E-5	-102.63565890558931	69460.95173284788	5.856416199111729E-5
4416000	-81445.79729217268	-81338.40975853165	-107.38753364102539	-81338.40975853165	13044.623253223703	1	0.0	309.84240725010693	1	0.0	8721.005384984826	0	0.0	12407.184230002513	0	0.0	13044.623253223703	3.622976757987767E-5	-93.75442958388864	13570.133456521737	5.856416199111729E-5
4417000	-81449.24547154231	-81339.8900565722	-109.3554149701101	-81339.8900565722	14750.78658661122	0	0.0	402.3752359784353	1	0.0	10316.180674512925	0	0.0	14029.826247038463	0	0.0	14750.78658661122	3.211877335952687E-5	-95.08832909218076	25581.08290397688	5.856416199111729E-5
4418000	-81447.50732662858	-81339.78710654513	-107.72022008343718	-81339.78710654513	13418.511150827195	1	0.0	317.09182736460275	1	0.0	9386.405877988687	0	0.0	12666.483150459992	0	0.0	13418.511150827195	3.505050788914605E-5	-94.11234960147492	13231.994641256306	5.856416199111729E-5
4419000	-81446.39026584584	-81339.81600798733	-106.57425785849978	-81339.81600798733	11559.357620964087	1	0.0	295.6851001426418	1	0.0	8013.9630793408405	0	0.0	10805.220034962576	0	0.0	11559.357620964087	4.0411911008736625E-5	-92.71930189242961	16940.771264953106	5.856416199111729E-5
4420000	-81450.29803886247	-81345.91543619116	-104.38260267130957	-81345.91543619116	9785.446068356216	1	0.0	274.9328881528603	1	0.0	6487.469351639519	0	0.0	9191.395803009156	0	0.0	9785.446068356216	4.7940695261139464E-5	-90.97753426515294	10803.12577676068	5.422109859786443E-5
4421000	-81447.40779484979	-81339.33350540436	-108.0742894454353	-81339.33350540436	13100.761086444823	1	0.0	303.4794039953289	1	0.0	8788.596797804847	0	0.0	12144.136541780763	0	0.0	13100.761086444823	3.6559469831355855E-5	-93.94900604873004	22199.07245231144	5.422109859786443E-5
4422000	-81440.87877662985	-81334.80668334203	-106.07209328781772	-81334.80668334203	11454.664861302472	1	0.0	264.32864456164435	1	0.0	7820.870225181213	0	0.0	10941.14305655561	0	0.0	11454.664861302472	4.1374056688323205E-5	-92.40898456816458	13983.468766498181	5.422109859786443E-5
4423000	-81449.4062019881	-81341.17961964603	-108.22658234206573	-81341.17961964603	13344.701269004165	1	0.0	322.7454369034935	1	0.0	9070.520917366695	0	0.0	12776.518437478808	0	0.0	13344.701269004165	3.5035800669969364E-5	-94.13637135251273	21433.992565294502	5.422109859786443E-5
4424000	-81451.85639984101	-81336.12361199642	-115.73278784459988	-81336.12361199642	22279.657150517327	1	0.0	509.37269082367925	1	0.0	15331.15983399857	0	0.0	20672.4258521762	0	0.0	22279.657150517327	2.1618038823911644E-5	-100.45668876622396	70166.16313804024	5.422109859786443E-5
4425000	-81446.98834604064	-81335.65198007648	-111.3363659641576	-81335.65198007648	17420.042996539338	1	0.0	433.4664981349458	1	0.0	11854.04059979807	0	0.0	16524.772435577397	0	0.0	17420.042996539338	2.7415067957433844E-5	-96.78069302476999	34138.9871458861	5.422109859786443E-5
4426000	-81441.80866106195	-81335.46428696398	-106.34437409797049	-81335.46428696398	9098.818598797867	1	0.0	235.93274270302476	1	0.0	6217.863851195936	0	0.0	8591.95514102951	0	0.0	9098.818598797867	5.1892673202072745E-5	-92.27552395091713	20980.99980385889	5.422109859786443E-5
4427000	-81442.57590782919	-81335.96196792036	-106.61393990882615	-81335.96196792036	12019.47602622997	1	0.0	264.4320547599091	1	0.0	8218.500059456112	0	0.0	11211.917282637309	0	0.0	12019.47602622997	4.0096035888837384E-5	-92.852003155003	15436.021919451721	5.422109859786443E-5
4428000	-81445.97579715111	-81338.78702226364	-107.18877488746918	-81338.78702226364	12294.039802227917	1	0.0	281.8105917520125	1	0.0	8729.935243813232	0	0.0	11619.621530856151	0	0.0	12294.039802227917	3.819902197634283E-5	-93.32430834871404	17102.65387145418	5.422109859786443E-5
4429000	-81445.9208657365	-81334.7467052795	-111.17416045700026	-81334.7467052795	18858.698566870455	1	0.0	480.9847508296971	1	0.0	12949.712628658304	0	0.0	17704.24215091947	0	0.0	18858.698566870455	2.5427239784258596E-5	-96.88042124474299	26272.068014616547	5.422109859786443E-5
4430000	-81444.80506573946	-81337.49649646689	-107.30856927257967	-81337.49649646689	11451.774267321074	1	0.0	259.4275798223752	1	0.0	8001.600422521553	0	0.0	10838.879307023404	0	0.0	11451.774267321074	4.145576157342616E-5	-93.2479509217911	20808.997403674446	5.422109859786443E-5
4431000	-81446.43297176235	-81335.9801581381	-110.45281362424066	-81335.9801581381	17769.7879504568	1	0.0	435.57605516813646	1	0.0	12135.80356591906	0	0.0	16816.855096277013	0	0.0	17769.7879504568	2.7009980817753352E-5	-96.4075212980042	20492.509643037432	5.422109859786443E-5
4432000	-81445.87480457021	-81338.10368340148	-107.77112116872465	-81338.10368340148	13141.402510911235	1	0.0	303.6475732263365	1	0.0	8966.572666000346	0	0.0	12699.780276170792	0	0.0	13141.402510911235	3.653827697911924E-5	-93.82650748275275	18529.810171264515	5.422109859786443E-5
4433000	-81452.23028455598	-81340.84986825103	-111.38041630494789	-81340.84986825103	18859.92130106935	1	0.0	423.7904215347752	1	0.0	13023.449418532004	0	0.0	18155.93804359159	0	0.0	18859.92130106935	2.474200391965922E-5	-96.98285586634343	29146.28756651204	5.422109859786443E-5
4434000	-81445.23633618759	-81338.88730638765	-106.3490297999376	-81338.88730638765	11801.768551024214	1	0.0	273.4542000270887	1	0.0	8095.098565460339	0	0.0	10956.417982080158	0	0.0	11801.768551024214	4.023579743647492E-5	-92.85030540484567	11863.797128865004	5.422109859786443E-5
4435000	-81444.264906161	-81337.40932194979	-106.85558421121138	-81337.40932194979	12448.585078907332	1	0.0	278.8360419956307	1	0.0	8363.93726191841	0	0.0	11793.468252785713	0	0.0	12448.585078907332	3.763669901653043E-5	-93.14735173869222	14628.908165218001	5.422109859786443E-5
4436000	-81451.99455522519	-81337.85272264954	-114.14183257565611	-81337.85272264954	24938.491629152104	1	0.0	664.7470141674428	1	0.0	17199.259709462833	0	0.0	23762.098033860228	0	0.0	24938.491629152104	1.8965811884154844E-5	-99.59347195553487	33890.26245788463	5.422109859786443E-5
4437000	-81455.38498879531	-81342.53053345281	-112.85445534249503	-81342.53053345281	20275.95737503428	0	0.0	531.955683116199	1	0.0	13616.22399670557	0	0.0	18859.104776648193	0	0.0	20275.95737503428	2.3392116324062855E-5	-98.08743509620201	42173.301551368495	5.422109859786443E-5
4438000	-81444.42939810695	-81338.79954078177	-105.62985732518926	-81338.79954078177	11002.189290020111	1	0.0	264.70959373676294	1	0.0	7441.959610555998	0	0.0	10375.583158452917	0	0.0	11002.189290020111	4.3336062164220196E-5	-92.04444549588442	12938.132247164192	5.422109859786443E-5
4439000	-81442.39055357971	-81335.5416519125	-106.84890166720356	-81335.5416519125	11673.804471547244	0	0.0	269.2053213577913	1	0.0	8011.545407917072	0	0.0	11043.209821398015	0	0.0	11673.804471547244	4.0808702548541125E-5	-92.93398259766848	17987.663816403372	5.422109859786443E-5
4440000	-81443.69110128241	-81337.03664297484	-106.65445830757022	-81337.03664297484	10966.360612519635	1	0.0	235.6210726314703	1	0.0	7436.310629256854	0	0.0	10278.164217268024	0	0.0	10966.360612519635	4.444910807415856E-5	-92.6634517560247	19409.71398095354	5.422109859786443E-5
4441000	-81447.09964254094	-81333.89207091238	-113.20757162855631	-81333.89207091238	22938.553076331642	1	0.0	569.2580112041451	1	0.0	15575.150720503283	0	0.0	21816.66099663554	0	0.0	22938.553076331642	2.0731294153959622E-5	-98.79912341333099	29465.359675797066	5.422109859786443E-5
4442000	-81438.95531136276	-81334.20221157803	-104.75309978473369	-81334.20221157803	10176.059650596317	1	0.0	237.7087514548303	1	0.0	6890.339691962374	0	0.0	9513.76781845904	0	0.0	10176.059650596317	4.6697378622632504E-5	-91.40108217913459	10244.948096717171	5.422109859786443E-5
4443000	-81446.12430329292	-81337.48199127208	-108.64231202083148	-81337.48199127208	14865.82179592754	1	0.0	405.19419237938956	1	0.0	10038.12053473415	0	0.0	13912.535540517576	0	0.0	14865.82179592754	3.1819553903184524E-5	-94.78579758119909	16967.191192771563	5.422109859786443E-5
4444000	-81449.7784504511	-81338.16750360849	-111.61094684260632	-81338.16750360849	18968.285372397633	1	0.0	461.3321327866109	1	0.0	12776.852758029869	0	0.0	17873.82945394542	0	0.0	18968.285372397633	2.5088074998058078E-5	-97.10715326252897	32413.03607753443	5.422109859786443E-5
4445000	-81445.5539111461	-81336.18765091345	-109.3662602326512	-81336.18765091345	14844.217165104967	0	0.0	396.35543110060763	1	0.0	9998.687264274176	0	0.0	14080.986412416805	0	0.0	14844.217165104967	3.216922187451758E-5	-95.09933341143183	25577.010766472256	5.422109859786443E-5
4446000	-81446.77372991153	-81337.07242150964	-109.70130840188084	-81337.07242150964	16751.85189844058	1	0.0	409.70668522408465	1	0.0	11362.122541759425	0	0.0	15640.436438609166	0	0.0	16751.85189844058	2.8741443905650927E-5	-95.77570634087834	18180.855973198493	5.422109859786443E-5
4447000	-81442.81433099615	-81336.93619610781	-105.87813488834084	-81336.93619610781	9991.98925130195	1	0.0	247.44174374735877	1	0.0	6941.620361970211	0	0.0	9320.928030622426	0	0.0	9991.98925130195	4.8549918821961894E-5	-92.98595263654745	6468.533114213873	5.422109859786443E-5
4448000	-81454.09598398586	-81338.64219330497	-115.45379068088556	-81338.64219330497	28162.920925166924	1	0.0	672.485120504457	1	0.0	19550.367916720086	0	0.0	26098.04189367026	0	0.0	28162.920925166924	1.686787430763969E-5	-100.6392736523386	44224.730156405094	5.422109859786443E-5
4449000	-81442.36915727006	-81334.00916294879	-108.35999432127758	-81334.00916294879	13642.253449363576	1	0.0	314.57034279656574	1	0.0	9288.897898959302	0	0.0	12887.450565600602	0	0.0	13642.253449363576	3.51670195464885E-5	-94.26677704840188	21498.52617423568	5.422109859786443E-5
4450000	-81452.25302091104	-81337.11834484237	-115.13467606867401	-81337.11834484237	25371.779575212928	1	0.0	575.5275707658633	1	0.0	18022.17445788702	0	0.0	23868.73810916157	0	0.0	25371.779575212928	1.854278903030864E-5	-100.10352811165664	54922.058769174015	5.422109859786443E-5
4451000	-81448.99844109091	-81335.0384540842	-113.95998700669826	-81335.0384540842	25127.552195032444	1	0.0	576.302305213951	1	0.0	17397.412605923855	0	0.0	23850.178069098998	0	0.0	25127.552195032444	1.8983217005936784E-5	-99.80355442051564	22901.415339062252	2.4066266851424363E-5
4452000	-81452.01814522372	-81337.76546813251	-114.25267709121154	-81337.76546813251	25234.41468681835	1	0.0	482.68314602762456	1	0.0	17299.375557539275	0	0.0	23531.207918691525	0	0.0	25234.41468681835	1.8677256463710702E-5	-100.22183260754481	20198.545792262634	2.4066266851424363E-5
4453000	-81447.99424392078	-81335.43510566144	-112.5591382593461	-81335.43510566144	17894.894364164033	1	0.0	396.9588876252561	1	0.0	12300.065832280789	0	0.0	17164.197851699922	0	0.0	17894.894364164033	2.6662115430304746E-5	-98.46075861483642	21609.721402107516	-5.249692818652148E-5
4454000	-81442.11495637566	-81334.59683765807	-107.51811871759215	-81334.59683765807	12866.17291540385	1	0.0	304.41107986395707	1	0.0	8875.868766669684	0	0.0	12185.98997689629	0	0.0	12866.17291540385	3.68937736170153E-5	-94.26857152135375	9247.107778915382	-5.249692818652148E-5
4455000	-81443.82321253503	-81337.76790027584	-106.05531225919556	-81337.76790027584	11287.113789764726	1	0.0	253.61502396233666	1	0.0	7643.290396743445	0	0.0	10559.47925698713	0	0.0	11287.113789764726	4.2347998025443036E-5	-92.89500443642274	8457.650840384684	-5.249692818652148E-5
4456000	-81446.99012277283	-81334.54853873466	-112.44158403816462	-81334.54853873466	17108.7393488373	1	0.0	381.47163394958153	1	0.0	11605.411352034489	0	0.0	16164.543301215244	0	0.0	17108.7393488373	2.8045739590075848E-5	-98.27293243819847	23182.90685917862	-5.249692818652148E-5
4457000	-81442.69768393923	-81335.50967967058	-107.18800426865684	-81335.50967967058	12280.914950560194	1	0.0	257.5599296921173	1	0.0	8535.508282283963	0	0.0	11527.247538409005	0	0.0	12280.914950560194	3.840817011034312E-5	-94.24571875265633	6800.860510546933	-5.249692818652148E-5
4458000	-81446.47542603056	-81337.72512459509	-108.75030143547667	-81337.72512459509	11571.530494754987	1	0.0	253.4509801100273	1	0.0	8016.2271207519325	0	0.0	11119.138712319815	0	0.0	11571.530494754987	4.044694695952124E-5	-94.8432671272706	17846.331020887734	-5.249692818652148E-5
4459000	-81446.34125427734	-81335.39663618861	-110.94461808872488	-81335.39663618861	16490.50449657722	1	0.0	349.3959030377197	1	0.0	11288.69013012432	0	0.0	15763.444198742543	0	0.0	16490.50449657722	2.8930261220179787E-5	-97.066980815864	17329.338058239708	-5.249692818652148E-5
4460000	-81447.27315105891	-81337.42799041473	-109.84516064417946	-81337.42799041473	14324.020656565766	1	0.0	287.3465750598709	1	0.0	9694.293589034485	0	0.0	13342.041093361966	0	0.0	14324.020656565766	3.3612876634593566E-5	-95.95311888535778	17580.764753817326	-5.249692818652148E-5
4461000	-81456.90301665671	-81339.40505454208	-117.49796211463166	-81339.40505454208	32373.44193842508	1	0.0	820.267170300301	1	0.0	21971.30688733509	0	0.0	30289.288238548776	0	0.0	32373.44193842508	1.4367009980615921E-5	-103.52818918335704	19001.854223562736	-5.249692818652148E-5
4462000	-81442.87365783023	-81338.65125479772	-104.22240303251178	-81338.65125479772	9220.782261223836	1	0.0	248.7621886359488	1	0.0	6267.294476008409	0	0.0	8965.986943305365	0	0.0	9220.782261223836	5.158777611020451E-5	-91.44631558202484	5759.502412922912	-5.249692818652148E-5
4463000	-81447.49001196113	-81335.72732718762	-111.76268477350608	-81335.72732718762	17579.335717714453	1	0.0	406.9378605887275	1	0.0	12246.463101626023	0	0.0	16587.287380603695	0	0.0	17579.335717714453	2.7040527646393573E-5	-98.71517148263504	7555.508687646412	-5.249692818652148E-5
4464000	-81445.21768941882	-81337.63669685814	-107.58099256067999	-81337.63669685814	12743.98571092683	1	0.0	305.5253185368382	1	0.0	8629.881644586862	0	0.0	12350.385532734372	0	0.0	12743.98571092683	3.6558372017781385E-5	-94.19257384400275	10624.709258404662	-5.249692818652148E-5
4465000	-81446.19435068432	-81338.17605556206	-108.01829512227386	-81338.17605556206	13452.465013554773	1	0.0	271.219661990253	1	0.0	9171.435838518524	0	0.0	12525.46780596726	0	0.0	13452.465013554773	3.501300198315407E-5	-94.99187796908876	7397.7861536827695	-5.249692818652148E-5
4466000	-81446.41912755734	-81336.63757826014	-109.78154929720657	-81336.63757826014	16233.406611943648	1	0.0	365.2009313928412	1	0.0	10788.950894647678	0	0.0	15059.572524579406	0	0.0	16233.406611943648	2.9704477813099768E-5	-96.23175438919789	12485.382273091976	-5.249692818652148E-5
4467000	-81446.54525375213	-81336.67853708727	-109.86671666485977	-81336.67853708727	15892.50982096153	1	0.0	383.6696021200413	1	0.0	10765.867309652722	0	0.0	14920.484896189078	0	0.0	15892.50982096153	2.9772368172321754E-5	-96.20662379049548	13941.311855813643	-5.249692818652148E-5
4468000	-81461.74327409912	-81341.82642502953	-119.91684906958784	-81341.82642502953	31723.79811889328	1	0.0	814.158810122327	1	0.0	21490.272208408012	0	0.0	30997.36310823813	0	0.0	31723.79811889328	1.4808924898558562E-5	-105.23673778753798	38662.6847253298	-5.249692818652148E-5
4469000	-81451.35158019511	-81336.80621718612	-114.54536300899554	-81336.80621718612	23994.463682594833	1	0.0	562.8909052081846	1	0.0	16160.558123257379	0	0.0	22622.729111084318	0	0.0	23994.463682594833	2.0224478658245386E-5	-100.51606298504755	20167.323736073617	-5.249692818652148E-5
4470000	-81449.56668948327	-81336.97597177203	-112.59071771123519	-81336.97597177203	20125.93372520319	1	0.0	413.19818171229724	1	0.0	13666.95217519017	0	0.0	18619.869091351597	0	0.0	20125.93372520319	2.409524725081708E-5	-98.68786032620393	17771.943730410756	-5.249692818652148E-5
4471000	-81443.59585692278	-81336.46099067382	-107.1348662489654	-81336.46099067382	11028.140681009116	1	0.0	245.1651212734157	1	0.0	7527.443933563834	0	0.0	10693.770558345705	0	0.0	11028.140681009116	4.257090061676509E-5	-93.66377567807314	11540.391165690078	-8.46632387069088E-5
4472000	-81438.76925619665	-81334.22634883992	-104.54290735672954	-81334.22634883992	9332.295613099286	1	0.0	235.57012035157135	1	0.0	6320.366356812329	0	0.0	8773.216650781713	0	0.0	9332.295613099286	5.135485925673871E-5	-91.43230260567154	8047.547102053464	-8.46632387069088E-5
4473000	-81443.41012321525	-81337.28783804408	-106.12228517116503	-81337.28783804408	10146.489270688004	1	0.0	251.19188698872316	1	0.0	7053.63271989906	0	0.0	9494.00759960721	0	0.0	10146.489270688004	4.657353920797304E-5	-92.73241529104988	10640.127492668063	-8.46632387069088E-5
4474000	-81445.58461577585	-81336.81544289412	-108.76917288172355	-81336.81544289412	14208.352654825194	1	0.0	345.78458928487964	1	0.0	9623.380372217413	0	0.0	13378.772833101686	0	0.0	14208.352654825194	3.408467394171445E-5	-95.77224763375794	7182.789620144366	-8.46632387069088E-5
4475000	-81451.51879455514	-81337.033531576	-114.48526297913787	-81337.033531576	22624.108724991183	1	0.0	542.9397694516521	1	0.0	15709.87634698231	0	0.0	21234.09731975705	0	0.0	22624.108724991183	2.1363553137301176E-5	-100.75142812984775	15008.210761021135	-8.46632387069088E-5
4476000	-81440.41506418367	-81335.86322798152	-104.5518362021536	-81335.86322798152	9332.098930045186	1	0.0	236.505833331675	1	0.0	6361.998277317894	0	0.0	8944.059923254677	0	0.0	9332.098930045186	5.115599748697937E-5	-91.46605230061155	7850.258707825932	-8.46632387069088E-5
4477000	-81442.08997690177	-81335.12251378655	-106.96746311521368	-81335.12251378655	11741.307341752276	1	0.0	295.44039035253087	1	0.0	7999.057056325943	0	0.0	11121.348138367892	0	0.0	11741.307341752276	4.0241610944947556E-5	-93.72677946922346	9165.498138790463	-8.46632387069088E-5
4478000	-81445.88624961519	-81336.33306402779	-109.55318558739573	-81336.33306402779	15231.898097943516	1	0.0	387.85288016583826	1	0.0	10405.972022120426	0	0.0	14223.513345484156	0	0.0	15231.898097943516	3.120085258953926E-5	-96.4135223918896	8284.82710004943	-8.46632387069088E-5
4479000	-81446.84271446762	-81338.39813791946	-108.44457654815831	-81338.39813791946	10275.266124529455	1	0.0	270.43854328374005	1	0.0	6832.716875208888	1	0.0	9718.270134813767	0	0.0	10275.266124529455	4.667352614893421E-5	-94.57952248708821	17112.627601127384	-8.46632387069088E-5
4480000	-81446.35803044788	-81336.88542191689	-109.47260853099466	-81336.88542191689	14947.406388124726	1	0.0	364.9151954494601	1	0.0	10395.28223625679	0	0.0	13910.925743850854	0	0.0	14947.406388124726	3.189684565629614E-5	-96.14830786535504	9964.843531745482	-8.46632387069088E-5
4481000	-81447.7557084556	-81336.18607554524	-111.56963291036313	-81336.18607554524	18117.055349602273	1	0.0	383.7379511675908	1	0.0	12226.366417796087	0	0.0	17241.353990148404	0	0.0	18117.055349602273	2.6050519402331955E-5	-98.30750116853436	9364.203934411604	-8.46632387069088E-5
4482000	-81444.88537976964	-81338.8335538133	-106.05182595634228	-81338.8335538133	10891.863737839587	1	0.0	313.0863111077492	1	0.0	7356.865050815747	0	0.0	10250.917985755452	0	0.0	10891.863737839587	4.3911922816944686E-5	-93.15137896418437	6522.185885590151	-8.46632387069088E-5
4483000	-81442.7861192185	-81335.57844244465	-107.20767677384359	-81335.57844244465	11131.779267892507	1	0.0	285.2126781565981	1	0.0	7553.295233021816	0	0.0	10722.980641560785	0	0.0	11131.779267892507	4.247320535709879E-5	-93.72685891992595	11653.195567492163	-8.46632387069088E-5
