node1,node2
b4322,b4324
b4099,b4101
b3305,b3340
b3297,b3341
b1072,b1082
b2606,b3311
b2606,b3310
b2606,b3316
b1474,b1475
b0564,b0566
b2423,b2425
b3313,b4202
b0169,b3296
b3341,b3985
b3094,b4323
b3230,b4203
b1552,b1823
b1924,b1941
b2609,b3231
b2279,b2280
b1070,b1926
b3298,b3983
b3667,b3669
b2421,b2764
b4173,b4174
b1078,b1947
b3297,b3340
b3309,b3340
b0088,b3972
b1492,b4117
b3622,b3630
b3201,b4261
b3305,b3637
b2279,b2282
b0723,b4153
b3308,b4202
b3052,b3621
b4096,b4101
b2729,b2730
b0797,b1343
b4097,b4099
b3318,b4203
b2262,b2264
b0475,b3850
b3186,b3316
b3450,b3451
b0722,b0726
b3310,b3341
b3316,b3341
b3306,b3312
b3230,b3307
b0023,b3311
b0755,b3919
b0895,b0896
b0911,b3308
b3297,b3637
b3299,b3309
b3906,b4118
b3457,b3460
b3292,b3469
b3631,b3842
b0169,b3310
b3340,b3983
b2701,b2963
b0169,b3318
b3304,b3340
b1074,b1949
b3670,b3769
b3319,b4202
b3298,b3319
b2052,b2053
b1071,b1937
b2721,b2994
b2728,b2730
b3316,b3340
b0721,b0727
b3118,b3119
b1082,b1943
b3294,b3309
b0903,b0904
b2260,b2262
b3298,b3340
b3508,b3509
b3629,b3631
b1072,b1074
b3735,b3739
b1925,b1940
b1307,b1308
b1071,b1083
b1116,b1118
b3310,b3637
b3316,b3637
b4200,b4201
b2609,b3320
b3621,b3842
b3318,b3341
b4098,b4102
b3455,b3458
b1858,b1859
b3991,b3994
b1082,b1880
b0475,b2436
b3317,b4200
b1079,b1083
b2609,b3315
b3990,b3991
b0023,b3316
b1879,b1944
b2276,b2279
b2721,b2729
b3430,b3431
b1074,b1942
b3317,b3341
b0914,b3201
b2608,b3167
b1814,b3616
b0784,b0826
b3182,b3396
b1071,b1949
b2606,b3308
b2606,b3314
b2279,b2288
b2287,b2288
b3231,b3298
b3231,b4202
b1075,b1880
b3310,b3985
b3316,b3985
b0180,b1092
b3307,b3637
b2800,b2803
b1079,b1947
b0911,b3301
b1879,b1924
b0023,b3317
b3302,b3637
b3437,b4476
b1429,b1430
b1074,b1080
b1499,b3510
b0784,b0785
b3230,b3304
b0721,b4153
b1054,b2378
b1077,b1080
b1071,b1941
